ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura;
15; 54; 28.182; 0.000; 4.008; 2.579; 2.513; 0.480;
15; 54; 28.232; 0.000; 4.000; 2.582; 2.513; 0.479;
15; 54; 28.282; 0.000; 3.999; 2.583; 2.511; 0.480;
15; 54; 28.332; 0.000; 4.002; 2.582; 2.511; 0.480;
15; 54; 28.382; 0.000; 4.007; 2.578; 2.513; 0.479;
15; 54; 28.432; 0.000; 4.011; 2.577; 2.513; 0.479;
15; 54; 28.482; 0.000; 4.006; 2.579; 2.514; 0.479;
15; 54; 28.532; 0.000; 3.999; 2.582; 2.513; 0.478;
15; 54; 28.582; 0.000; 3.999; 2.582; 2.511; 0.479;
15; 54; 28.632; 0.000; 4.003; 2.580; 2.511; 0.479;
15; 54; 28.682; 0.000; 4.007; 2.577; 2.512; 0.479;
15; 54; 28.732; 0.000; 4.011; 2.574; 2.514; 0.479;
15; 54; 28.782; 0.000; 4.010; 2.576; 2.514; 0.479;
15; 54; 28.832; 0.000; 4.003; 2.581; 2.513; 0.480;
15; 54; 28.882; 0.000; 3.999; 2.581; 2.512; 0.479;
15; 54; 28.932; 0.000; 3.998; 2.582; 2.511; 0.479;
15; 54; 28.982; 0.000; 4.001; 2.580; 2.511; 0.479;
15; 54; 29.032; 0.000; 4.004; 2.578; 2.511; 0.478;
15; 54; 29.082; 0.000; 4.006; 2.574; 2.511; 0.479;
15; 54; 29.132; 0.000; 4.009; 2.573; 2.513; 0.479;
15; 54; 29.182; 0.000; 4.012; 2.572; 2.513; 0.478;
15; 54; 29.232; 0.000; 4.008; 2.576; 2.513; 0.479;
15; 54; 29.282; 0.000; 4.002; 2.577; 2.512; 0.479;
15; 54; 29.332; 0.000; 3.998; 2.580; 2.512; 0.479;
15; 54; 29.382; 0.000; 3.999; 2.580; 2.510; 0.478;
15; 54; 29.432; 0.000; 4.001; 2.577; 2.511; 0.478;
15; 54; 29.482; 0.000; 4.006; 2.574; 2.511; 0.478;
15; 54; 29.532; 0.000; 4.010; 2.572; 2.511; 0.478;
15; 54; 29.582; 0.000; 4.011; 2.572; 2.512; 0.478;
15; 54; 29.632; 0.000; 4.007; 2.575; 2.513; 0.477;
15; 54; 28.930; 1.970; 4.010; 2.569; 2.513; 0.477;
15; 54; 28.980; 1.970; 4.003; 2.574; 2.513; 0.478;
15; 54; 29.030; 1.970; 3.998; 2.575; 2.510; 0.478;
15; 54; 29.080; 1.970; 4.002; 2.574; 2.511; 0.477;
15; 54; 29.130; 1.970; 4.005; 2.571; 2.510; 0.477;
15; 54; 29.180; 1.970; 4.011; 2.567; 2.512; 0.477;
15; 54; 29.230; 1.970; 4.013; 2.568; 2.512; 0.476;
15; 54; 29.280; 1.970; 4.006; 2.571; 2.513; 0.478;
15; 54; 29.330; 1.970; 4.001; 2.574; 2.511; 0.476;
15; 54; 29.380; 1.970; 4.002; 2.573; 2.510; 0.476;
15; 54; 29.430; 1.970; 4.006; 2.569; 2.510; 0.476;
15; 54; 29.480; 1.970; 4.011; 2.566; 2.511; 0.477;
15; 54; 29.530; 1.970; 4.013; 2.566; 2.513; 0.477;
15; 54; 29.580; 1.970; 4.004; 2.572; 2.512; 0.478;
15; 54; 29.630; 1.970; 4.001; 2.572; 2.512; 0.471;
15; 54; 29.680; 1.970; 4.002; 2.571; 2.510; 0.480;
15; 54; 29.730; 1.970; 4.005; 2.569; 2.509; 0.476;
15; 54; 29.780; 1.970; 4.009; 2.566; 2.510; 0.476;
15; 54; 29.830; 1.970; 4.013; 2.564; 2.512; 0.476;
15; 54; 29.880; 1.970; 4.012; 2.565; 2.512; 0.477;
15; 54; 29.930; 1.970; 4.008; 2.567; 2.513; 0.473;
15; 54; 29.980; 1.970; 4.002; 2.571; 2.510; 0.480;
15; 54; 30.030; 1.970; 4.001; 2.571; 2.510; 0.478;
15; 54; 30.080; 1.970; 4.004; 2.569; 2.511; 0.475;
15; 54; 30.130; 1.970; 4.007; 2.566; 2.510; 0.476;
15; 54; 30.180; 1.970; 4.012; 2.563; 2.511; 0.477;
15; 54; 30.230; 1.970; 4.013; 2.565; 2.512; 0.476;
15; 54; 30.280; 1.970; 4.005; 2.568; 2.512; 0.478;
15; 54; 30.330; 1.970; 4.002; 2.570; 2.511; 0.471;
15; 54; 30.380; 1.970; 4.004; 2.568; 2.510; 0.479;
15; 54; 31.154; 1.740; 4.014; 2.561; 2.512; 0.474;
15; 54; 31.204; 1.740; 4.008; 2.565; 2.512; 0.473;
15; 54; 31.254; 1.740; 4.002; 2.567; 2.510; 0.480;
15; 54; 31.304; 1.740; 4.004; 2.566; 2.510; 0.473;
15; 54; 31.354; 1.740; 4.009; 2.564; 2.509; 0.475;
15; 54; 31.404; 1.740; 4.013; 2.561; 2.511; 0.475;
15; 54; 31.454; 1.740; 4.015; 2.559; 2.511; 0.475;
15; 54; 31.504; 1.740; 4.013; 2.561; 2.513; 0.475;
15; 54; 31.554; 1.740; 4.008; 2.565; 2.510; 0.475;
15; 54; 31.604; 1.740; 4.004; 2.566; 2.511; 0.483;
15; 54; 31.654; 1.740; 4.004; 2.566; 2.509; 0.470;
15; 54; 31.704; 1.740; 4.008; 2.563; 2.509; 0.476;
15; 54; 31.754; 1.740; 4.012; 2.558; 2.509; 0.474;
15; 54; 31.804; 1.740; 4.015; 2.558; 2.511; 0.475;
15; 54; 31.854; 1.740; 4.015; 2.560; 2.512; 0.474;
15; 54; 31.904; 1.740; 4.011; 2.562; 2.511; 0.477;
15; 54; 31.954; 1.740; 4.004; 2.564; 2.511; 0.476;
15; 54; 32.004; 1.740; 4.004; 2.565; 2.511; 0.477;
15; 54; 32.054; 1.740; 4.007; 2.563; 2.510; 0.473;
15; 54; 32.104; 1.740; 4.010; 2.560; 2.509; 0.475;
15; 54; 32.154; 1.740; 4.013; 2.558; 2.510; 0.475;
15; 54; 32.204; 1.740; 4.016; 2.557; 2.511; 0.474;
15; 54; 32.254; 1.740; 4.012; 2.560; 2.511; 0.478;
15; 54; 32.304; 1.740; 4.007; 2.562; 2.511; 0.472;
15; 54; 32.354; 1.740; 4.005; 2.562; 2.510; 0.473;
15; 54; 32.404; 1.740; 4.008; 2.561; 2.509; 0.476;
15; 54; 32.454; 1.740; 4.010; 2.559; 2.509; 0.474;
15; 54; 32.504; 1.740; 4.013; 2.557; 2.510; 0.474;
15; 54; 32.554; 1.740; 4.016; 2.556; 2.511; 0.474;
15; 54; 32.604; 1.740; 4.017; 2.556; 2.511; 0.474;
15; 54; 32.994; 1.550; 4.017; 2.556; 2.511; 0.474;
15; 54; 33.044; 1.550; 4.011; 2.559; 2.511; 0.472;
15; 54; 33.094; 1.550; 4.007; 2.561; 2.510; 0.478;
15; 54; 33.144; 1.550; 4.007; 2.559; 2.510; 0.471;
15; 54; 33.194; 1.550; 4.008; 2.560; 2.508; 0.477;
15; 54; 33.244; 1.550; 4.011; 2.557; 2.509; 0.473;
15; 54; 33.294; 1.550; 4.013; 2.555; 2.509; 0.474;
15; 54; 33.344; 1.550; 4.015; 2.553; 2.511; 0.474;
15; 54; 33.394; 1.550; 4.018; 2.553; 2.511; 0.473;
15; 54; 33.444; 1.550; 4.016; 2.555; 2.511; 0.473;
15; 54; 33.494; 1.550; 4.011; 2.558; 2.510; 0.474;
15; 54; 33.544; 1.550; 4.006; 2.559; 2.509; 0.474;
15; 54; 33.594; 1.550; 4.007; 2.558; 2.509; 0.474;
15; 54; 33.644; 1.550; 4.010; 2.556; 2.509; 0.472;
15; 54; 33.694; 1.550; 4.012; 2.556; 2.508; 0.473;
15; 54; 33.744; 1.550; 4.016; 2.552; 2.509; 0.472;
15; 54; 33.794; 1.550; 4.017; 2.553; 2.510; 0.473;
15; 54; 33.844; 1.550; 4.017; 2.553; 2.511; 0.473;
15; 54; 33.894; 1.550; 4.012; 2.555; 2.510; 0.472;
15; 54; 33.944; 1.550; 4.006; 2.558; 2.509; 0.479;
15; 54; 33.994; 1.550; 4.008; 2.557; 2.510; 0.469;
15; 54; 34.044; 1.550; 4.011; 2.555; 2.509; 0.472;
15; 54; 34.094; 1.550; 4.013; 2.553; 2.509; 0.473;
15; 54; 34.144; 1.550; 4.016; 2.551; 2.510; 0.472;
15; 54; 34.194; 1.550; 4.018; 2.552; 2.510; 0.472;
15; 54; 34.244; 1.550; 4.016; 2.553; 2.511; 0.473;
15; 54; 34.294; 1.550; 4.011; 2.556; 2.510; 0.469;
15; 54; 34.344; 1.550; 4.007; 2.559; 2.509; 0.476;
15; 54; 34.394; 1.550; 4.007; 2.557; 2.510; 0.471;
15; 54; 34.444; 1.550; 4.008; 2.557; 2.508; 0.479;
15; 54; 34.725; 1.380; 4.017; 2.553; 2.512; 0.471;
15; 54; 34.775; 1.380; 4.013; 2.556; 2.510; 0.474;
15; 54; 34.825; 1.380; 4.008; 2.557; 2.511; 0.471;
15; 54; 34.875; 1.380; 4.006; 2.557; 2.509; 0.475;
15; 54; 34.925; 1.380; 4.007; 2.558; 2.509; 0.470;
15; 54; 34.975; 1.380; 4.009; 2.556; 2.508; 0.469;
15; 54; 35.025; 1.380; 4.013; 2.554; 2.508; 0.472;
15; 54; 35.075; 1.380; 4.015; 2.552; 2.510; 0.471;
15; 54; 35.125; 1.380; 4.018; 2.552; 2.510; 0.472;
15; 54; 35.175; 1.380; 4.014; 2.554; 2.510; 0.471;
15; 54; 35.225; 1.380; 4.008; 2.556; 2.510; 0.473;
15; 54; 35.275; 1.380; 4.006; 2.558; 2.509; 0.477;
15; 54; 35.325; 1.380; 4.007; 2.557; 2.509; 0.466;
15; 54; 35.375; 1.380; 4.010; 2.556; 2.509; 0.470;
15; 54; 35.425; 1.380; 4.013; 2.554; 2.509; 0.471;
15; 54; 35.475; 1.380; 4.014; 2.552; 2.510; 0.471;
15; 54; 35.525; 1.380; 4.017; 2.551; 2.510; 0.470;
15; 54; 35.575; 1.380; 4.015; 2.553; 2.511; 0.472;
15; 54; 35.625; 1.380; 4.011; 2.556; 2.510; 0.471;
15; 54; 35.675; 1.380; 4.006; 2.557; 2.510; 0.471;
15; 54; 35.725; 1.380; 4.006; 2.558; 2.509; 0.470;
15; 54; 35.775; 1.380; 4.008; 2.559; 2.508; 0.472;
15; 54; 35.825; 1.380; 4.010; 2.556; 2.509; 0.471;
15; 54; 35.875; 1.380; 4.013; 2.556; 2.508; 0.471;
15; 54; 35.925; 1.380; 4.012; 2.554; 2.508; 0.470;
15; 54; 35.975; 1.380; 4.014; 2.553; 2.510; 0.472;
15; 54; 36.025; 1.380; 4.014; 2.553; 2.510; 0.470;
15; 54; 36.075; 1.380; 4.017; 2.551; 2.510; 0.471;
15; 54; 36.125; 1.380; 4.017; 2.552; 2.511; 0.464;
15; 54; 36.175; 1.380; 4.017; 2.552; 2.510; 0.470;
15; 54; 36.473; 1.280; 4.012; 2.554; 2.509; 0.470;
15; 54; 36.523; 1.280; 4.011; 2.555; 2.508; 0.470;
15; 54; 36.573; 1.280; 4.014; 2.553; 2.509; 0.469;
15; 54; 36.623; 1.280; 4.013; 2.554; 2.509; 0.468;
15; 54; 36.673; 1.280; 4.012; 2.554; 2.509; 0.470;
15; 54; 36.723; 1.280; 4.012; 2.556; 2.509; 0.470;
15; 54; 36.773; 1.280; 4.008; 2.557; 2.509; 0.469;
15; 54; 36.823; 1.280; 4.006; 2.558; 2.510; 0.470;
15; 54; 36.873; 1.280; 4.005; 2.558; 2.509; 0.465;
15; 54; 36.923; 1.280; 4.004; 2.559; 2.509; 0.473;
15; 54; 36.973; 1.280; 4.004; 2.559; 2.510; 0.472;
15; 54; 37.023; 1.280; 4.008; 2.558; 2.510; 0.470;
15; 54; 37.073; 1.280; 4.006; 2.558; 2.510; 0.471;
15; 54; 37.123; 1.280; 4.010; 2.556; 2.510; 0.465;
15; 54; 37.173; 1.280; 4.013; 2.555; 2.511; 0.471;
15; 54; 37.223; 1.280; 4.015; 2.552; 2.510; 0.469;
15; 54; 37.273; 1.280; 4.016; 2.550; 2.511; 0.470;
15; 54; 37.323; 1.280; 4.014; 2.552; 2.509; 0.470;
15; 54; 37.373; 1.280; 4.012; 2.555; 2.508; 0.470;
15; 54; 37.423; 1.280; 4.012; 2.553; 2.509; 0.470;
15; 54; 37.473; 1.280; 4.013; 2.552; 2.510; 0.470;
15; 54; 37.523; 1.280; 4.011; 2.555; 2.508; 0.470;
15; 54; 37.573; 1.280; 4.011; 2.555; 2.509; 0.471;
15; 54; 37.623; 1.280; 4.008; 2.556; 2.510; 0.470;
15; 54; 37.673; 1.280; 4.007; 2.558; 2.508; 0.468;
15; 54; 37.723; 1.280; 4.006; 2.556; 2.510; 0.471;
15; 54; 37.773; 1.280; 4.005; 2.558; 2.509; 0.469;
15; 54; 37.823; 1.280; 4.009; 2.557; 2.509; 0.470;
15; 54; 37.873; 1.280; 4.014; 2.553; 2.511; 0.471;
15; 54; 37.923; 1.280; 4.016; 2.550; 2.510; 0.470;
15; 54; 38.315; 1.300; 4.005; 2.559; 2.509; 0.470;
15; 54; 38.365; 1.300; 4.008; 2.556; 2.508; 0.472;
15; 54; 38.415; 1.300; 4.012; 2.555; 2.508; 0.472;
15; 54; 38.465; 1.300; 4.014; 2.552; 2.509; 0.471;
15; 54; 38.515; 1.300; 4.015; 2.551; 2.511; 0.471;
15; 54; 38.565; 1.300; 4.012; 2.554; 2.511; 0.471;
15; 54; 38.615; 1.300; 4.005; 2.557; 2.510; 0.473;
15; 54; 38.665; 1.300; 4.006; 2.558; 2.509; 0.471;
15; 54; 38.715; 1.300; 4.011; 2.556; 2.509; 0.472;
15; 54; 38.765; 1.300; 4.011; 2.553; 2.508; 0.473;
15; 54; 38.815; 1.300; 4.014; 2.551; 2.511; 0.472;
15; 54; 38.865; 1.300; 4.015; 2.552; 2.510; 0.473;
15; 54; 38.915; 1.300; 4.014; 2.554; 2.510; 0.473;
15; 54; 38.965; 1.300; 4.009; 2.556; 2.510; 0.472;
15; 54; 39.015; 1.300; 4.005; 2.558; 2.510; 0.473;
15; 54; 39.065; 1.300; 4.005; 2.557; 2.509; 0.473;
15; 54; 39.115; 1.300; 4.007; 2.557; 2.509; 0.473;
15; 54; 39.165; 1.300; 4.012; 2.555; 2.509; 0.473;
15; 54; 39.215; 1.300; 4.013; 2.554; 2.509; 0.474;
15; 54; 39.265; 1.300; 4.016; 2.551; 2.511; 0.473;
15; 54; 39.315; 1.300; 4.015; 2.551; 2.511; 0.474;
15; 54; 39.365; 1.300; 4.011; 2.555; 2.510; 0.473;
15; 54; 39.415; 1.300; 4.006; 2.557; 2.511; 0.475;
15; 54; 39.465; 1.300; 4.004; 2.557; 2.510; 0.473;
15; 54; 39.515; 1.300; 4.006; 2.557; 2.509; 0.476;
15; 54; 39.565; 1.300; 4.011; 2.556; 2.509; 0.475;
15; 54; 39.615; 1.300; 4.011; 2.554; 2.509; 0.475;
15; 54; 39.665; 1.300; 4.013; 2.552; 2.510; 0.475;
15; 54; 39.715; 1.300; 4.015; 2.550; 2.510; 0.476;
15; 54; 39.765; 1.300; 4.017; 2.551; 2.511; 0.476;
15; 54; 40.011; 1.260; 4.015; 2.551; 2.510; 0.476;
15; 54; 40.061; 1.260; 4.014; 2.552; 2.510; 0.476;
15; 54; 40.111; 1.260; 4.012; 2.554; 2.511; 0.477;
15; 54; 40.161; 1.260; 4.008; 2.557; 2.510; 0.476;
15; 54; 40.211; 1.260; 4.005; 2.558; 2.509; 0.476;
15; 54; 40.261; 1.260; 4.005; 2.558; 2.509; 0.474;
15; 54; 40.311; 1.260; 4.007; 2.559; 2.509; 0.478;
15; 54; 40.361; 1.260; 4.009; 2.556; 2.509; 0.478;
15; 54; 40.411; 1.260; 4.011; 2.554; 2.508; 0.478;
15; 54; 40.461; 1.260; 4.012; 2.552; 2.510; 0.477;
15; 54; 40.511; 1.260; 4.015; 2.551; 2.510; 0.478;
15; 54; 40.561; 1.260; 4.015; 2.551; 2.512; 0.478;
15; 54; 40.611; 1.260; 4.012; 2.554; 2.511; 0.479;
15; 54; 40.661; 1.260; 4.005; 2.557; 2.510; 0.477;
15; 54; 40.711; 1.260; 4.004; 2.557; 2.509; 0.479;
15; 54; 40.761; 1.260; 4.007; 2.556; 2.509; 0.478;
15; 54; 40.811; 1.260; 4.011; 2.553; 2.509; 0.478;
15; 54; 40.861; 1.260; 4.013; 2.551; 2.510; 0.479;
15; 54; 40.911; 1.260; 4.014; 2.552; 2.511; 0.480;
15; 54; 40.961; 1.260; 4.010; 2.556; 2.511; 0.479;
15; 54; 41.011; 1.260; 4.004; 2.557; 2.510; 0.479;
15; 54; 41.061; 1.260; 4.007; 2.557; 2.509; 0.481;
15; 54; 41.111; 1.260; 4.011; 2.554; 2.509; 0.480;
15; 54; 41.161; 1.260; 4.014; 2.551; 2.510; 0.480;
15; 54; 41.211; 1.260; 4.014; 2.552; 2.511; 0.481;
15; 54; 41.261; 1.260; 4.009; 2.556; 2.511; 0.480;
15; 54; 41.311; 1.260; 4.005; 2.556; 2.511; 0.482;
15; 54; 41.361; 1.260; 4.005; 2.557; 2.509; 0.480;
15; 54; 41.411; 1.260; 4.009; 2.555; 2.509; 0.482;
15; 54; 41.461; 1.260; 4.011; 2.554; 2.508; 0.481;
15; 54; 41.658; 1.270; 4.005; 2.558; 2.509; 0.483;
15; 54; 41.708; 1.270; 4.009; 2.554; 2.508; 0.482;
15; 54; 41.758; 1.270; 4.010; 2.553; 2.509; 0.483;
15; 54; 41.808; 1.270; 4.013; 2.552; 2.510; 0.483;
15; 54; 41.858; 1.270; 4.015; 2.551; 2.511; 0.483;
15; 54; 41.908; 1.270; 4.013; 2.552; 2.511; 0.484;
15; 54; 41.958; 1.270; 4.010; 2.555; 2.510; 0.483;
15; 54; 42.008; 1.270; 4.006; 2.557; 2.510; 0.484;
15; 54; 42.058; 1.270; 4.004; 2.556; 2.510; 0.482;
15; 54; 42.108; 1.270; 4.006; 2.556; 2.509; 0.484;
15; 54; 42.158; 1.270; 4.010; 2.555; 2.508; 0.484;
15; 54; 42.208; 1.270; 4.012; 2.552; 2.508; 0.484;
15; 54; 42.258; 1.270; 4.013; 2.550; 2.511; 0.486;
15; 54; 42.308; 1.270; 4.013; 2.551; 2.512; 0.485;
15; 54; 42.358; 1.270; 4.011; 2.555; 2.510; 0.485;
15; 54; 42.408; 1.270; 4.005; 2.556; 2.510; 0.485;
15; 54; 42.458; 1.270; 4.003; 2.558; 2.510; 0.484;
15; 54; 42.508; 1.270; 4.005; 2.557; 2.509; 0.487;
15; 54; 42.558; 1.270; 4.009; 2.555; 2.508; 0.486;
15; 54; 42.608; 1.270; 4.011; 2.553; 2.508; 0.487;
15; 54; 42.658; 1.270; 4.013; 2.550; 2.510; 0.486;
15; 54; 42.708; 1.270; 4.014; 2.550; 2.510; 0.486;
15; 54; 42.758; 1.270; 4.015; 2.551; 2.510; 0.487;
15; 54; 42.808; 1.270; 4.012; 2.553; 2.511; 0.487;
15; 54; 42.858; 1.270; 4.009; 2.556; 2.510; 0.486;
15; 54; 42.908; 1.270; 4.005; 2.557; 2.511; 0.488;
15; 54; 42.958; 1.270; 4.003; 2.558; 2.509; 0.487;
15; 54; 43.008; 1.270; 4.005; 2.557; 2.509; 0.489;
15; 54; 43.058; 1.270; 4.008; 2.556; 2.508; 0.489;
15; 54; 43.108; 1.270; 4.011; 2.553; 2.509; 0.488;
15; 54; 43.297; 1.270; 4.010; 2.556; 2.510; 0.488;
15; 54; 43.347; 1.270; 4.004; 2.558; 2.509; 0.490;
15; 54; 43.397; 1.270; 4.003; 2.558; 2.510; 0.488;
15; 54; 43.447; 1.270; 4.005; 2.558; 2.509; 0.492;
15; 54; 43.497; 1.270; 4.008; 2.555; 2.509; 0.490;
15; 54; 43.547; 1.270; 4.009; 2.553; 2.509; 0.490;
15; 54; 43.597; 1.270; 4.012; 2.551; 2.509; 0.490;
15; 54; 43.647; 1.270; 4.014; 2.550; 2.511; 0.491;
15; 54; 43.697; 1.270; 4.012; 2.552; 2.511; 0.491;
15; 54; 43.747; 1.270; 4.008; 2.556; 2.510; 0.491;
15; 54; 43.797; 1.270; 4.003; 2.558; 2.510; 0.489;
15; 54; 43.847; 1.270; 4.004; 2.557; 2.509; 0.492;
15; 54; 43.897; 1.270; 4.008; 2.555; 2.508; 0.492;
15; 54; 43.947; 1.270; 4.010; 2.552; 2.508; 0.491;
15; 54; 43.997; 1.270; 4.012; 2.551; 2.510; 0.492;
15; 54; 44.047; 1.270; 4.014; 2.549; 2.510; 0.492;
15; 54; 44.097; 1.270; 4.012; 2.551; 2.511; 0.492;
15; 54; 44.147; 1.270; 4.010; 2.554; 2.511; 0.494;
15; 54; 44.197; 1.270; 4.006; 2.556; 2.510; 0.493;
15; 54; 44.247; 1.270; 4.002; 2.558; 2.510; 0.494;
15; 54; 44.297; 1.270; 4.004; 2.557; 2.509; 0.493;
15; 54; 44.347; 1.270; 4.008; 2.554; 2.508; 0.494;
15; 54; 44.397; 1.270; 4.010; 2.552; 2.509; 0.494;
15; 54; 44.447; 1.270; 4.012; 2.551; 2.509; 0.494;
15; 54; 44.497; 1.270; 4.013; 2.551; 2.511; 0.494;
15; 54; 44.547; 1.270; 4.011; 2.555; 2.510; 0.495;
15; 54; 44.597; 1.270; 4.005; 2.557; 2.510; 0.494;
15; 54; 44.647; 1.270; 4.003; 2.557; 2.509; 0.494;
15; 54; 44.697; 1.270; 4.005; 2.556; 2.508; 0.495;
15; 54; 44.747; 1.270; 4.009; 2.554; 2.509; 0.495;
15; 54; 44.934; 1.280; 4.003; 2.557; 2.509; 0.496;
15; 54; 44.984; 1.280; 4.008; 2.555; 2.508; 0.497;
15; 54; 45.034; 1.280; 4.009; 2.553; 2.508; 0.497;
15; 54; 45.084; 1.280; 4.012; 2.550; 2.510; 0.497;
15; 54; 45.134; 1.280; 4.013; 2.552; 2.511; 0.496;
15; 54; 45.184; 1.280; 4.008; 2.556; 2.511; 0.498;
15; 54; 45.234; 1.280; 4.003; 2.558; 2.510; 0.499;
15; 54; 45.284; 1.280; 4.004; 2.558; 2.509; 0.497;
15; 54; 45.334; 1.280; 4.008; 2.555; 2.508; 0.498;
15; 54; 45.384; 1.280; 4.010; 2.553; 2.509; 0.499;
15; 54; 45.434; 1.280; 4.013; 2.552; 2.510; 0.499;
15; 54; 45.484; 1.280; 4.013; 2.551; 2.512; 0.498;
15; 54; 45.534; 1.280; 4.010; 2.554; 2.511; 0.500;
15; 54; 45.584; 1.280; 4.005; 2.557; 2.511; 0.498;
15; 54; 45.634; 1.280; 4.002; 2.557; 2.510; 0.499;
15; 54; 45.684; 1.280; 4.003; 2.557; 2.509; 0.500;
15; 54; 45.734; 1.280; 4.005; 2.557; 2.509; 0.499;
15; 54; 45.784; 1.280; 4.009; 2.554; 2.508; 0.500;
15; 54; 45.834; 1.280; 4.010; 2.552; 2.509; 0.500;
15; 54; 45.884; 1.280; 4.012; 2.550; 2.511; 0.500;
15; 54; 45.934; 1.280; 4.012; 2.552; 2.511; 0.501;
15; 54; 45.984; 1.280; 4.008; 2.555; 2.510; 0.500;
15; 54; 46.034; 1.280; 4.003; 2.557; 2.510; 0.502;
15; 54; 46.084; 1.280; 4.003; 2.557; 2.509; 0.501;
15; 54; 46.134; 1.280; 4.005; 2.556; 2.509; 0.501;
15; 54; 46.184; 1.280; 4.009; 2.555; 2.509; 0.502;
15; 54; 46.234; 1.280; 4.010; 2.552; 2.509; 0.503;
15; 54; 46.284; 1.280; 4.013; 2.552; 2.510; 0.502;
15; 54; 46.334; 1.280; 4.013; 2.551; 2.510; 0.503;
15; 54; 46.384; 1.280; 4.011; 2.554; 2.511; 0.502;
15; 54; 46.606; 1.290; 4.009; 2.555; 2.508; 0.503;
15; 54; 46.656; 1.290; 4.009; 2.554; 2.508; 0.504;
15; 54; 46.706; 1.290; 4.011; 2.552; 2.510; 0.504;
15; 54; 46.756; 1.290; 4.013; 2.551; 2.511; 0.505;
15; 54; 46.806; 1.290; 4.011; 2.553; 2.511; 0.505;
15; 54; 46.856; 1.290; 4.007; 2.557; 2.511; 0.505;
15; 54; 46.906; 1.290; 4.002; 2.557; 2.510; 0.505;
15; 54; 46.956; 1.290; 4.003; 2.559; 2.509; 0.505;
15; 54; 47.006; 1.290; 4.005; 2.555; 2.509; 0.505;
15; 54; 47.056; 1.290; 4.009; 2.555; 2.508; 0.506;
15; 54; 47.106; 1.290; 4.010; 2.553; 2.509; 0.505;
15; 54; 47.156; 1.290; 4.013; 2.551; 2.511; 0.505;
15; 54; 47.206; 1.290; 4.011; 2.553; 2.511; 0.507;
15; 54; 47.256; 1.290; 4.008; 2.556; 2.511; 0.505;
15; 54; 47.306; 1.290; 4.004; 2.558; 2.511; 0.508;
15; 54; 47.356; 1.290; 4.002; 2.559; 2.510; 0.506;
15; 54; 47.406; 1.290; 4.004; 2.557; 2.509; 0.507;
15; 54; 47.456; 1.290; 4.009; 2.555; 2.509; 0.508;
15; 54; 47.506; 1.290; 4.009; 2.553; 2.509; 0.508;
15; 54; 47.556; 1.290; 4.011; 2.551; 2.510; 0.507;
15; 54; 47.606; 1.290; 4.012; 2.551; 2.511; 0.509;
15; 54; 47.656; 1.290; 4.010; 2.553; 2.511; 0.508;
15; 54; 47.706; 1.290; 4.006; 2.556; 2.510; 0.507;
15; 54; 47.756; 1.290; 4.001; 2.558; 2.510; 0.509;
15; 54; 47.806; 1.290; 4.002; 2.558; 2.509; 0.508;
15; 54; 47.856; 1.290; 4.003; 2.557; 2.508; 0.510;
15; 54; 47.906; 1.290; 4.006; 2.555; 2.509; 0.509;
15; 54; 47.956; 1.290; 4.007; 2.554; 2.509; 0.510;
15; 54; 48.006; 1.290; 4.010; 2.552; 2.509; 0.510;
15; 54; 48.056; 1.290; 4.011; 2.550; 2.509; 0.510;
15; 54; 48.244; 1.300; 4.005; 2.556; 2.511; 0.510;
15; 54; 48.294; 1.300; 4.001; 2.557; 2.510; 0.511;
15; 54; 48.344; 1.300; 4.002; 2.558; 2.510; 0.511;
15; 54; 48.394; 1.300; 4.004; 2.557; 2.509; 0.512;
15; 54; 48.444; 1.300; 4.007; 2.554; 2.509; 0.512;
15; 54; 48.494; 1.300; 4.009; 2.553; 2.509; 0.512;
15; 54; 48.544; 1.300; 4.011; 2.551; 2.509; 0.512;
15; 54; 48.594; 1.300; 4.012; 2.550; 2.510; 0.512;
15; 54; 48.644; 1.300; 4.011; 2.553; 2.512; 0.514;
15; 54; 48.694; 1.300; 4.007; 2.556; 2.511; 0.512;
15; 54; 48.744; 1.300; 4.003; 2.558; 2.510; 0.514;
15; 54; 48.794; 1.300; 4.001; 2.558; 2.510; 0.513;
15; 54; 48.844; 1.300; 4.002; 2.557; 2.509; 0.515;
15; 54; 48.894; 1.300; 4.005; 2.556; 2.509; 0.514;
15; 54; 48.944; 1.300; 4.008; 2.554; 2.508; 0.514;
15; 54; 48.994; 1.300; 4.010; 2.553; 2.509; 0.515;
15; 54; 49.044; 1.300; 4.012; 2.551; 2.511; 0.514;
15; 54; 49.094; 1.300; 4.012; 2.552; 2.511; 0.514;
15; 54; 49.144; 1.300; 4.009; 2.555; 2.511; 0.515;
15; 54; 49.194; 1.300; 4.003; 2.557; 2.511; 0.516;
15; 54; 49.244; 1.300; 4.002; 2.558; 2.509; 0.514;
15; 54; 49.294; 1.300; 4.006; 2.556; 2.509; 0.516;
15; 54; 49.344; 1.300; 4.008; 2.554; 2.509; 0.515;
15; 54; 49.394; 1.300; 4.010; 2.551; 2.509; 0.516;
15; 54; 49.444; 1.300; 4.012; 2.551; 2.510; 0.516;
15; 54; 49.494; 1.300; 4.010; 2.552; 2.511; 0.516;
15; 54; 49.544; 1.300; 4.009; 2.555; 2.511; 0.516;
