16; 55; 42.127; 0.000; 2.970; 1.398;
16; 55; 42.177; 0.000; 2.971; 1.398;
16; 55; 42.227; 0.000; 2.972; 1.397;
16; 55; 42.277; 0.000; 2.972; 1.397;
16; 55; 42.327; 0.000; 2.973; 1.397;
16; 55; 42.377; 0.000; 2.973; 1.397;
16; 55; 42.427; 0.000; 2.974; 1.397;
16; 55; 42.477; 0.000; 2.977; 1.397;
16; 55; 42.527; 0.000; 2.977; 1.397;
16; 55; 42.577; 0.000; 2.978; 1.397;
16; 55; 42.627; 0.000; 2.979; 1.398;
16; 55; 42.677; 0.000; 2.980; 1.398;
16; 55; 42.727; 0.000; 2.980; 1.398;
16; 55; 42.777; 0.000; 2.981; 1.398;
16; 55; 42.827; 0.000; 2.982; 1.398;
16; 55; 42.877; 0.000; 2.982; 1.398;
16; 55; 42.927; 0.000; 2.982; 1.397;
16; 55; 42.977; 0.000; 2.983; 1.397;
16; 55; 43.027; 0.000; 2.983; 1.397;
16; 55; 43.077; 0.000; 2.983; 1.397;
16; 55; 43.127; 0.000; 2.983; 1.397;
16; 55; 43.177; 0.000; 2.984; 1.397;
16; 55; 43.227; 0.000; 2.984; 1.397;
16; 55; 43.277; 0.000; 2.984; 1.397;
16; 55; 43.327; 0.000; 2.985; 1.398;
16; 55; 43.377; 0.000; 2.985; 1.398;
16; 55; 43.427; 0.000; 2.985; 1.398;
16; 55; 43.477; 0.000; 2.986; 1.398;
16; 55; 43.527; 0.000; 2.985; 1.397;
16; 55; 43.577; 0.000; 2.987; 1.397;
16; 55; 43.336;-0.840; 2.988; 1.398;
16; 55; 43.386;-0.840; 2.988; 1.398;
16; 55; 43.436;-0.840; 2.988; 1.398;
16; 55; 43.486;-0.840; 2.988; 1.398;
16; 55; 43.536;-0.840; 2.989; 1.397;
16; 55; 43.586;-0.840; 2.989; 1.397;
16; 55; 43.636;-0.840; 2.988; 1.397;
16; 55; 43.686;-0.840; 2.989; 1.397;
16; 55; 43.736;-0.840; 2.990; 1.397;
16; 55; 43.786;-0.840; 2.989; 1.397;
16; 55; 43.836;-0.840; 2.990; 1.396;
16; 55; 43.886;-0.840; 2.990; 1.396;
16; 55; 43.936;-0.840; 2.991; 1.398;
16; 55; 43.986;-0.840; 2.991; 1.398;
16; 55; 44.036;-0.840; 2.990; 1.398;
16; 55; 44.086;-0.840; 2.991; 1.398;
16; 55; 44.136;-0.840; 2.991; 1.396;
16; 55; 44.186;-0.840; 2.991; 1.396;
