17; 12; 16.755; 0.010; 3.141; 1.397;
17; 12; 16.805; 0.010; 3.140; 1.397;
17; 12; 16.855; 0.010; 3.141; 1.397;
17; 12; 16.905; 0.010; 3.141; 1.397;
17; 12; 16.955; 0.010; 3.141; 1.397;
17; 12; 17.005; 0.010; 3.141; 1.397;
17; 12; 17.055; 0.010; 3.141; 1.397;
17; 12; 17.105; 0.010; 3.141; 1.397;
17; 12; 17.155; 0.010; 3.141; 1.397;
17; 12; 17.205; 0.010; 3.141; 1.397;
17; 12; 17.255; 0.010; 3.141; 1.396;
17; 12; 17.305; 0.010; 3.141; 1.396;
17; 12; 17.355; 0.010; 3.141; 1.398;
17; 12; 17.405; 0.010; 3.141; 1.398;
17; 12; 17.455; 0.010; 3.141; 1.398;
17; 12; 17.505; 0.010; 3.141; 1.398;
17; 12; 17.555; 0.010; 3.141; 1.398;
17; 12; 17.605; 0.010; 3.141; 1.398;
17; 12; 17.655; 0.010; 3.141; 1.397;
17; 12; 17.705; 0.010; 3.141; 1.397;
17; 12; 17.755; 0.010; 3.141; 1.396;
17; 12; 17.805; 0.010; 3.142; 1.396;
17; 12; 17.855; 0.010; 3.141; 1.397;
17; 12; 17.905; 0.010; 3.141; 1.397;
17; 12; 17.955; 0.010; 3.141; 1.397;
17; 12; 18.005; 0.010; 3.141; 1.397;
17; 12; 18.055; 0.010; 3.141; 1.398;
17; 12; 18.105; 0.010; 3.141; 1.398;
17; 12; 18.155; 0.010; 3.141; 1.397;
17; 12; 18.205; 0.010; 3.141; 1.397;
17; 12; 17.879; 0.010; 3.141; 1.397;
17; 12; 17.929; 0.010; 3.142; 1.397;
17; 12; 17.979; 0.010; 3.141; 1.398;
17; 12; 18.029; 0.010; 3.141; 1.398;
17; 12; 18.079; 0.010; 3.141; 1.397;
17; 12; 18.129; 0.010; 3.141; 1.397;
17; 12; 18.179; 0.010; 3.141; 1.397;
17; 12; 18.229; 0.010; 3.141; 1.397;
17; 12; 18.279; 0.010; 3.141; 1.398;
17; 12; 18.329; 0.010; 3.141; 1.398;
17; 12; 18.379; 0.010; 3.141; 1.397;
17; 12; 18.429; 0.010; 3.141; 1.397;
17; 12; 18.479; 0.010; 3.141; 1.396;
17; 12; 18.529; 0.010; 3.141; 1.396;
17; 12; 18.579; 0.010; 3.141; 1.398;
17; 12; 18.629; 0.010; 3.140; 1.398;
17; 12; 18.679; 0.010; 3.141; 1.397;
17; 12; 18.729; 0.010; 3.140; 1.397;
17; 12; 18.779; 0.010; 3.141; 1.397;
17; 12; 18.829; 0.010; 3.142; 1.397;
17; 12; 18.879; 0.010; 3.141; 1.398;
17; 12; 18.929; 0.010; 3.141; 1.398;
17; 12; 18.979; 0.010; 3.140; 1.398;
17; 12; 19.029; 0.010; 3.141; 1.398;
17; 12; 19.079; 0.010; 3.141; 1.398;
17; 12; 19.129; 0.010; 3.140; 1.398;
17; 12; 19.179; 0.010; 3.141; 1.398;
17; 12; 19.229; 0.010; 3.141; 1.398;
17; 12; 19.279; 0.010; 3.141; 1.397;
17; 12; 19.329; 0.010; 3.141; 1.397;
17; 12; 20.809; 0.000; 3.141; 1.397;
17; 12; 20.859; 0.000; 3.140; 1.397;
17; 12; 20.909; 0.000; 3.141; 1.397;
17; 12; 20.959; 0.000; 3.141; 1.397;
17; 12; 21.009; 0.000; 3.141; 1.397;
17; 12; 21.059; 0.000; 3.140; 1.397;
17; 12; 21.109; 0.000; 3.141; 1.397;
17; 12; 21.159; 0.000; 3.141; 1.397;
17; 12; 21.209; 0.000; 3.141; 1.397;
17; 12; 21.259; 0.000; 3.141; 1.397;
17; 12; 21.309; 0.000; 3.141; 1.397;
17; 12; 21.359; 0.000; 3.141; 1.397;
17; 12; 21.409; 0.000; 3.141; 1.397;
17; 12; 21.459; 0.000; 3.141; 1.397;
17; 12; 21.509; 0.000; 3.141; 1.396;
17; 12; 21.559; 0.000; 3.141; 1.396;
17; 12; 21.609; 0.000; 3.141; 1.398;
17; 12; 21.659; 0.000; 3.141; 1.398;
17; 12; 21.709; 0.000; 3.141; 1.398;
17; 12; 21.759; 0.000; 3.141; 1.398;
17; 12; 21.809; 0.000; 3.141; 1.397;
17; 12; 21.859; 0.000; 3.142; 1.397;
17; 12; 21.909; 0.000; 3.141; 1.398;
17; 12; 21.959; 0.000; 3.141; 1.398;
17; 12; 22.009; 0.000; 3.141; 1.397;
17; 12; 22.059; 0.000; 3.141; 1.397;
17; 12; 22.109; 0.000; 3.142; 1.397;
17; 12; 22.159; 0.000; 3.141; 1.397;
17; 12; 22.209; 0.000; 3.141; 1.397;
17; 12; 22.259; 0.000; 3.141; 1.397;
17; 12; 22.513; 0.010; 3.141; 1.397;
17; 12; 22.563; 0.010; 3.141; 1.397;
17; 12; 22.613; 0.010; 3.141; 1.397;
17; 12; 22.663; 0.010; 3.141; 1.397;
17; 12; 22.713; 0.010; 3.141; 1.396;
17; 12; 22.763; 0.010; 3.141; 1.396;
17; 12; 22.813; 0.010; 3.141; 1.397;
17; 12; 22.863; 0.010; 3.141; 1.397;
17; 12; 22.913; 0.010; 3.141; 1.396;
17; 12; 22.963; 0.010; 3.141; 1.396;
17; 12; 23.013; 0.010; 3.141; 1.397;
17; 12; 23.063; 0.010; 3.140; 1.397;
17; 12; 23.113; 0.010; 3.141; 1.398;
17; 12; 23.163; 0.010; 3.141; 1.398;
17; 12; 23.213; 0.010; 3.141; 1.397;
17; 12; 23.263; 0.010; 3.141; 1.397;
17; 12; 23.313; 0.010; 3.142; 1.396;
17; 12; 23.363; 0.010; 3.141; 1.396;
17; 12; 23.413; 0.010; 3.140; 1.396;
17; 12; 23.463; 0.010; 3.142; 1.396;
17; 12; 23.513; 0.010; 3.141; 1.397;
17; 12; 23.563; 0.010; 3.141; 1.397;
17; 12; 23.613; 0.010; 3.141; 1.396;
17; 12; 23.663; 0.010; 3.142; 1.396;
17; 12; 23.713; 0.010; 3.141; 1.397;
17; 12; 23.763; 0.010; 3.141; 1.397;
17; 12; 23.813; 0.010; 3.141; 1.396;
17; 12; 23.863; 0.010; 3.140; 1.396;
17; 12; 23.913; 0.010; 3.141; 1.397;
17; 12; 23.963; 0.010; 3.141; 1.397;
17; 12; 24.245; 0.000; 3.141; 1.398;
17; 12; 24.295; 0.000; 3.141; 1.398;
17; 12; 24.345; 0.000; 3.141; 1.397;
17; 12; 24.395; 0.000; 3.141; 1.397;
17; 12; 24.445; 0.000; 3.140; 1.398;
17; 12; 24.495; 0.000; 3.140; 1.398;
17; 12; 24.545; 0.000; 3.141; 1.397;
17; 12; 24.595; 0.000; 3.141; 1.397;
17; 12; 24.645; 0.000; 3.141; 1.396;
17; 12; 24.695; 0.000; 3.140; 1.396;
17; 12; 24.745; 0.000; 3.141; 1.397;
17; 12; 24.795; 0.000; 3.140; 1.397;
17; 12; 24.845; 0.000; 3.141; 1.397;
17; 12; 24.895; 0.000; 3.141; 1.397;
17; 12; 24.945; 0.000; 3.141; 1.397;
17; 12; 24.995; 0.000; 3.141; 1.397;
17; 12; 25.045; 0.000; 3.140; 1.396;
17; 12; 25.095; 0.000; 3.141; 1.396;
17; 12; 25.145; 0.000; 3.141; 1.397;
17; 12; 25.195; 0.000; 3.141; 1.397;
17; 12; 25.245; 0.000; 3.141; 1.397;
17; 12; 25.295; 0.000; 3.140; 1.397;
17; 12; 25.345; 0.000; 3.141; 1.397;
17; 12; 25.395; 0.000; 3.141; 1.397;
17; 12; 25.445; 0.000; 3.140; 1.396;
17; 12; 25.495; 0.000; 3.141; 1.396;
17; 12; 25.545; 0.000; 3.141; 1.398;
17; 12; 25.595; 0.000; 3.141; 1.398;
17; 12; 25.645; 0.000; 3.141; 1.397;
17; 12; 25.695; 0.000; 3.141; 1.397;
17; 12; 25.918; 0.020; 3.141; 1.397;
17; 12; 25.968; 0.020; 3.141; 1.397;
17; 12; 26.018; 0.020; 3.140; 1.397;
17; 12; 26.068; 0.020; 3.142; 1.397;
17; 12; 26.118; 0.020; 3.141; 1.396;
17; 12; 26.168; 0.020; 3.140; 1.396;
17; 12; 26.218; 0.020; 3.141; 1.397;
17; 12; 26.268; 0.020; 3.141; 1.397;
17; 12; 26.318; 0.020; 3.140; 1.398;
17; 12; 26.368; 0.020; 3.141; 1.398;
17; 12; 26.418; 0.020; 3.141; 1.398;
17; 12; 26.468; 0.020; 3.141; 1.398;
17; 12; 26.518; 0.020; 3.140; 1.396;
17; 12; 26.568; 0.020; 3.141; 1.396;
17; 12; 26.618; 0.020; 3.141; 1.398;
17; 12; 26.668; 0.020; 3.140; 1.398;
17; 12; 26.718; 0.020; 3.141; 1.397;
