15; 32; 32.515; 0.025; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.075; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.125; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.175; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.225; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.275; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.325; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.375; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.425; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.475; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.525; 0.000; 3.380; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.575; 0.000; 3.379; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.625; 0.000; 3.380; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.675; 0.000; 3.380; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.725; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.775; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.825; 0.000; 3.379; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.875; 0.000; 3.379; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.925; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 0.975; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.025; 0.000; 3.380; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.075; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.125; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.175; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.225; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.275; 0.000; 3.379; 1.879; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.325; 0.000; 3.380; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.375; 0.000; 3.380; 1.878; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.425; 0.000; 3.380; 1.881; 2.451000e+01; 2.314000e+01
15; 32; 32.515; 1.475; 0.000; 3.380; 1.881; 2.451000e+01; 2.314000e+01
15; 32; 33.392; 0.025; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.075; 2.530; 3.380; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.125; 2.530; 3.380; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.175; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.225; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.275; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.325; 2.530; 3.381; 1.880; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.375; 2.530; 3.380; 1.880; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.425; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.475; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.525; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.575; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.625; 2.530; 3.383; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.675; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.725; 2.530; 3.380; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.775; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.825; 2.530; 3.381; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.875; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.925; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 0.975; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.025; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.075; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.125; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.175; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.225; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.275; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.325; 2.530; 3.382; 1.881; 2.447000e+01; 2.315000e+01
15; 32; 33.392; 1.375; 2.530; 3.383; 1.881; 2.447000e+01; 2.315000e+01
