11; 35; 5.188;-0.010; 3.165; 1.397;
11; 35; 5.238;-0.010; 3.164; 1.397;
11; 35; 5.288;-0.010; 3.164; 1.398;
11; 35; 5.338;-0.010; 3.165; 1.398;
11; 35; 5.388;-0.010; 3.165; 1.396;
11; 35; 5.438;-0.010; 3.165; 1.396;
11; 35; 5.488;-0.010; 3.164; 1.396;
11; 35; 5.538;-0.010; 3.164; 1.396;
11; 35; 5.588;-0.010; 3.165; 1.397;
11; 35; 5.638;-0.010; 3.166; 1.397;
11; 35; 5.688;-0.010; 3.165; 1.396;
11; 35; 5.738;-0.010; 3.165; 1.396;
11; 35; 5.788;-0.010; 3.164; 1.397;
11; 35; 5.838;-0.010; 3.166; 1.397;
11; 35; 5.888;-0.010; 3.166; 1.396;
11; 35; 5.938;-0.010; 3.165; 1.396;
11; 35; 5.988;-0.010; 3.165; 1.396;
11; 35; 6.038;-0.010; 3.165; 1.396;
11; 35; 6.088;-0.010; 3.165; 1.396;
11; 35; 6.138;-0.010; 3.166; 1.396;
11; 35; 6.188;-0.010; 3.165; 1.397;
11; 35; 6.238;-0.010; 3.165; 1.397;
11; 35; 6.288;-0.010; 3.165; 1.396;
11; 35; 6.338;-0.010; 3.165; 1.396;
11; 35; 6.388;-0.010; 3.165; 1.397;
11; 35; 6.438;-0.010; 3.165; 1.397;
11; 35; 6.488;-0.010; 3.165; 1.396;
11; 35; 6.538;-0.010; 3.165; 1.396;
11; 35; 6.588;-0.010; 3.165; 1.397;
11; 35; 6.638;-0.010; 3.165; 1.397;
11; 35; 7.192;-0.010; 3.165; 1.398;
11; 35; 7.242;-0.010; 3.166; 1.398;
11; 35; 7.292;-0.010; 3.166; 1.397;
11; 35; 7.342;-0.010; 3.166; 1.397;
11; 35; 7.392;-0.010; 3.165; 1.396;
11; 35; 7.442;-0.010; 3.165; 1.396;
11; 35; 7.492;-0.010; 3.166; 1.397;
11; 35; 7.542;-0.010; 3.165; 1.397;
11; 35; 7.592;-0.010; 3.165; 1.397;
11; 35; 7.642;-0.010; 3.166; 1.397;
11; 35; 7.692;-0.010; 3.166; 1.397;
11; 35; 7.742;-0.010; 3.165; 1.397;
11; 35; 7.792;-0.010; 3.165; 1.397;
11; 35; 7.842;-0.010; 3.166; 1.397;
11; 35; 7.892;-0.010; 3.165; 1.397;
11; 35; 7.942;-0.010; 3.165; 1.397;
11; 35; 7.992;-0.010; 3.165; 1.397;
11; 35; 8.042;-0.010; 3.165; 1.397;
11; 35; 8.092;-0.010; 3.165; 1.397;
11; 35; 8.142;-0.010; 3.165; 1.397;
11; 35; 8.192;-0.010; 3.165; 1.397;
11; 35; 8.242;-0.010; 3.165; 1.397;
11; 35; 8.292;-0.010; 3.166; 1.398;
11; 35; 8.342;-0.010; 3.165; 1.398;
11; 35; 8.392;-0.010; 3.166; 1.398;
11; 35; 8.442;-0.010; 3.165; 1.398;
11; 35; 8.492;-0.010; 3.165; 1.399;
11; 35; 8.542;-0.010; 3.165; 1.399;
11; 35; 8.592;-0.010; 3.165; 1.398;
11; 35; 8.642;-0.010; 3.166; 1.398;
11; 35; 9.756;-0.010; 3.166; 1.397;
11; 35; 9.806;-0.010; 3.165; 1.397;
11; 35; 9.856;-0.010; 3.165; 1.398;
11; 35; 9.906;-0.010; 3.165; 1.398;
11; 35; 9.956;-0.010; 3.165; 1.396;
11; 35; 10.006;-0.010; 3.164; 1.396;
11; 35; 10.056;-0.010; 3.165; 1.398;
11; 35; 10.106;-0.010; 3.166; 1.398;
11; 35; 10.156;-0.010; 3.165; 1.397;
11; 35; 10.206;-0.010; 3.165; 1.397;
11; 35; 10.256;-0.010; 3.166; 1.398;
11; 35; 10.306;-0.010; 3.165; 1.398;
11; 35; 10.356;-0.010; 3.166; 1.397;
11; 35; 10.406;-0.010; 3.165; 1.397;
11; 35; 10.456;-0.010; 3.165; 1.398;
11; 35; 10.506;-0.010; 3.165; 1.398;
11; 35; 10.556;-0.010; 3.166; 1.397;
11; 35; 10.606;-0.010; 3.165; 1.397;
11; 35; 10.656;-0.010; 3.165; 1.397;
11; 35; 10.706;-0.010; 3.166; 1.397;
11; 35; 10.756;-0.010; 3.165; 1.397;
11; 35; 10.806;-0.010; 3.165; 1.397;
11; 35; 10.856;-0.010; 3.165; 1.396;
11; 35; 10.906;-0.010; 3.166; 1.396;
11; 35; 10.956;-0.010; 3.165; 1.397;
11; 35; 11.006;-0.010; 3.166; 1.397;
11; 35; 11.056;-0.010; 3.165; 1.396;
11; 35; 11.106;-0.010; 3.166; 1.396;
11; 35; 11.156;-0.010; 3.165; 1.398;
11; 35; 11.206;-0.010; 3.165; 1.398;
11; 35; 11.484;-0.010; 3.166; 1.397;
11; 35; 11.534;-0.010; 3.165; 1.397;
11; 35; 11.584;-0.010; 3.166; 1.396;
11; 35; 11.634;-0.010; 3.165; 1.396;
11; 35; 11.684;-0.010; 3.164; 1.396;
11; 35; 11.734;-0.010; 3.165; 1.396;
11; 35; 11.784;-0.010; 3.166; 1.398;
11; 35; 11.834;-0.010; 3.165; 1.398;
11; 35; 11.884;-0.010; 3.166; 1.397;
