ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura;
8; 54; 31.649; 0.020; 1.386; 2.509; 2.505; 0.321;
8; 54; 31.699; 0.020; 1.390; 2.510; 2.505; 0.318;
8; 54; 31.749; 0.020; 1.401; 2.510; 2.506; 0.307;
8; 54; 31.799; 0.020; 1.402; 2.511; 2.505; 0.310;
8; 54; 31.849; 0.020; 1.389; 2.510; 2.505; 0.314;
8; 54; 31.899; 0.020; 1.386; 2.509; 2.505; 0.321;
8; 54; 31.949; 0.020; 1.388; 2.509; 2.505; 0.319;
8; 54; 31.999; 0.020; 1.396; 2.510; 2.505; 0.312;
8; 54; 32.049; 0.020; 1.405; 2.509; 2.505; 0.309;
8; 54; 32.206; 0.020; 1.400; 2.509; 2.506; 0.309;
8; 54; 32.256; 0.020; 1.388; 2.509; 2.505; 0.315;
8; 54; 32.306; 0.020; 1.386; 2.510; 2.506; 0.322;
8; 54; 32.356; 0.020; 1.387; 2.509; 2.506; 0.319;
8; 54; 32.406; 0.020; 1.395; 2.510; 2.505; 0.311;
8; 54; 32.456; 0.020; 1.404; 2.510; 2.505; 0.310;
8; 54; 32.506; 0.020; 1.398; 2.510; 2.505; 0.310;
8; 54; 32.556; 0.020; 1.385; 2.510; 2.506; 0.316;
8; 54; 32.606; 0.020; 1.386; 2.510; 2.505; 0.319;
8; 54; 32.656; 0.020; 1.391; 2.509; 2.506; 0.319;
8; 54; 32.706; 0.020; 1.404; 2.509; 2.505; 0.308;
8; 54; 32.756; 0.020; 1.402; 2.510; 2.506; 0.309;
8; 54; 32.806; 0.020; 1.392; 2.510; 2.506; 0.314;
8; 54; 32.856; 0.020; 1.385; 2.510; 2.506; 0.320;
8; 54; 32.906; 0.020; 1.388; 2.510; 2.505; 0.318;
8; 54; 32.956; 0.020; 1.395; 2.510; 2.505; 0.313;
8; 54; 33.006; 0.020; 1.403; 2.510; 2.505; 0.309;
8; 54; 33.056; 0.020; 1.401; 2.509; 2.506; 0.307;
8; 54; 33.106; 0.020; 1.390; 2.509; 2.506; 0.314;
8; 54; 33.156; 0.020; 1.385; 2.510; 2.505; 0.320;
8; 54; 33.206; 0.020; 1.386; 2.510; 2.505; 0.316;
8; 54; 33.256; 0.020; 1.392; 2.509; 2.506; 0.319;
8; 54; 33.306; 0.020; 1.403; 2.509; 2.506; 0.307;
8; 54; 33.356; 0.020; 1.401; 2.510; 2.506; 0.309;
8; 54; 33.406; 0.020; 1.395; 2.509; 2.506; 0.314;
8; 54; 33.456; 0.020; 1.384; 2.510; 2.506; 0.314;
8; 54; 33.506; 0.020; 1.385; 2.509; 2.505; 0.323;
8; 54; 33.556; 0.020; 1.387; 2.509; 2.506; 0.317;
8; 54; 33.606; 0.020; 1.392; 2.510; 2.506; 0.318;
8; 54; 33.656; 0.020; 1.400; 2.510; 2.506; 0.306;
8; 54; 33.852; 0.030; 1.385; 2.510; 2.505; 0.317;
8; 54; 33.902; 0.030; 1.386; 2.511; 2.505; 0.318;
8; 54; 33.952; 0.030; 1.393; 2.510; 2.505; 0.318;
8; 54; 34.002; 0.030; 1.405; 2.510; 2.506; 0.307;
8; 54; 34.052; 0.030; 1.402; 2.510; 2.506; 0.308;
8; 54; 34.102; 0.030; 1.397; 2.510; 2.505; 0.314;
8; 54; 34.152; 0.030; 1.385; 2.510; 2.506; 0.315;
8; 54; 34.202; 0.030; 1.386; 2.509; 2.506; 0.320;
8; 54; 34.252; 0.030; 1.390; 2.510; 2.505; 0.319;
8; 54; 34.302; 0.030; 1.400; 2.510; 2.506; 0.307;
8; 54; 34.352; 0.030; 1.403; 2.510; 2.506; 0.314;
8; 54; 34.402; 0.030; 1.398; 2.510; 2.505; 0.311;
8; 54; 34.452; 0.030; 1.386; 2.511; 2.506; 0.315;
8; 54; 34.502; 0.030; 1.386; 2.510; 2.506; 0.319;
8; 54; 34.552; 0.030; 1.391; 2.510; 2.505; 0.318;
8; 54; 34.602; 0.030; 1.403; 2.509; 2.505; 0.310;
8; 54; 34.652; 0.030; 1.401; 2.511; 2.506; 0.310;
8; 54; 34.702; 0.030; 1.390; 2.510; 2.506; 0.314;
8; 54; 34.752; 0.030; 1.385; 2.509; 2.505; 0.320;
8; 54; 34.802; 0.030; 1.388; 2.509; 2.505; 0.319;
8; 54; 34.852; 0.030; 1.399; 2.509; 2.506; 0.308;
8; 54; 34.902; 0.030; 1.404; 2.510; 2.506; 0.319;
8; 54; 34.952; 0.030; 1.399; 2.509; 2.505; 0.310;
8; 54; 35.002; 0.030; 1.386; 2.511; 2.506; 0.314;
8; 54; 35.052; 0.030; 1.387; 2.509; 2.506; 0.319;
8; 54; 35.102; 0.030; 1.390; 2.510; 2.505; 0.319;
8; 54; 35.152; 0.030; 1.401; 2.510; 2.506; 0.309;
8; 54; 35.202; 0.030; 1.403; 2.509; 2.506; 0.318;
8; 54; 35.252; 0.030; 1.391; 2.510; 2.505; 0.314;
8; 54; 35.302; 0.030; 1.385; 2.509; 2.505; 0.320;
8; 54; 35.464; 0.000; 1.386; 2.509; 2.506; 0.320;
8; 54; 35.514; 0.000; 1.390; 2.509; 2.505; 0.319;
8; 54; 35.564; 0.000; 1.404; 2.510; 2.506; 0.307;
8; 54; 35.614; 0.000; 1.402; 2.509; 2.506; 0.318;
8; 54; 35.664; 0.000; 1.397; 2.510; 2.505; 0.317;
8; 54; 35.714; 0.000; 1.384; 2.510; 2.506; 0.315;
8; 54; 35.764; 0.000; 1.386; 2.509; 2.506; 0.322;
8; 54; 35.814; 0.000; 1.387; 2.510; 2.506; 0.319;
8; 54; 35.864; 0.000; 1.395; 2.510; 2.506; 0.314;
8; 54; 35.914; 0.000; 1.404; 2.510; 2.505; 0.313;
8; 54; 35.964; 0.000; 1.399; 2.510; 2.505; 0.317;
8; 54; 36.014; 0.000; 1.386; 2.510; 2.506; 0.319;
8; 54; 36.064; 0.000; 1.385; 2.509; 2.505; 0.321;
8; 54; 36.114; 0.000; 1.389; 2.510; 2.505; 0.321;
8; 54; 36.164; 0.000; 1.402; 2.509; 2.505; 0.310;
8; 54; 36.214; 0.000; 1.401; 2.510; 2.506; 0.319;
8; 54; 36.264; 0.000; 1.387; 2.510; 2.506; 0.322;
8; 54; 36.314; 0.000; 1.385; 2.509; 2.506; 0.320;
8; 54; 36.364; 0.000; 1.391; 2.510; 2.505; 0.320;
8; 54; 36.414; 0.000; 1.404; 2.510; 2.506; 0.311;
8; 54; 36.464; 0.000; 1.400; 2.511; 2.505; 0.320;
8; 54; 36.514; 0.000; 1.387; 2.511; 2.505; 0.321;
8; 54; 36.564; 0.000; 1.385; 2.510; 2.505; 0.324;
8; 54; 36.614; 0.000; 1.389; 2.510; 2.505; 0.320;
8; 54; 36.664; 0.000; 1.400; 2.509; 2.506; 0.315;
8; 54; 36.714; 0.000; 1.402; 2.510; 2.506; 0.318;
8; 54; 36.764; 0.000; 1.392; 2.509; 2.506; 0.320;
8; 54; 36.814; 0.000; 1.385; 2.509; 2.506; 0.327;
8; 54; 36.864; 0.000; 1.387; 2.509; 2.505; 0.318;
8; 54; 36.914; 0.000; 1.396; 2.510; 2.505; 0.318;
8; 54; 37.073; 0.000; 1.385; 2.510; 2.506; 0.326;
8; 54; 37.123; 0.000; 1.388; 2.511; 2.505; 0.320;
8; 54; 37.173; 0.000; 1.402; 2.510; 2.506; 0.316;
8; 54; 37.223; 0.000; 1.401; 2.510; 2.506; 0.321;
8; 54; 37.273; 0.000; 1.387; 2.510; 2.505; 0.323;
8; 54; 37.323; 0.000; 1.386; 2.510; 2.506; 0.326;
8; 54; 37.373; 0.000; 1.393; 2.509; 2.505; 0.325;
8; 54; 37.423; 0.000; 1.405; 2.510; 2.506; 0.316;
8; 54; 37.473; 0.000; 1.399; 2.510; 2.506; 0.321;
8; 54; 37.523; 0.000; 1.387; 2.510; 2.506; 0.321;
8; 54; 37.573; 0.000; 1.385; 2.510; 2.506; 0.331;
8; 54; 37.623; 0.000; 1.388; 2.510; 2.505; 0.322;
8; 54; 37.673; 0.000; 1.399; 2.509; 2.505; 0.322;
8; 54; 37.723; 0.000; 1.404; 2.510; 2.506; 0.321;
8; 54; 37.773; 0.000; 1.397; 2.511; 2.505; 0.321;
8; 54; 37.823; 0.000; 1.385; 2.509; 2.505; 0.323;
8; 54; 37.873; 0.000; 1.386; 2.510; 2.506; 0.325;
8; 54; 37.923; 0.000; 1.391; 2.509; 2.505; 0.332;
8; 54; 37.973; 0.000; 1.403; 2.510; 2.505; 0.318;
8; 54; 38.023; 0.000; 1.402; 2.509; 2.505; 0.322;
8; 54; 38.073; 0.000; 1.391; 2.511; 2.505; 0.324;
8; 54; 38.123; 0.000; 1.386; 2.509; 2.506; 0.328;
8; 54; 38.173; 0.000; 1.387; 2.510; 2.505; 0.320;
8; 54; 38.223; 0.000; 1.394; 2.510; 2.506; 0.334;
8; 54; 38.273; 0.000; 1.404; 2.509; 2.506; 0.319;
8; 54; 38.323; 0.000; 1.400; 2.509; 2.506; 0.324;
8; 54; 38.373; 0.000; 1.387; 2.510; 2.506; 0.323;
8; 54; 38.423; 0.000; 1.386; 2.510; 2.505; 0.330;
8; 54; 38.473; 0.000; 1.391; 2.509; 2.506; 0.325;
8; 54; 38.523; 0.000; 1.403; 2.510; 2.506; 0.328;
8; 54; 38.682; 0.020; 1.387; 2.510; 2.506; 0.324;
8; 54; 38.732; 0.020; 1.396; 2.510; 2.506; 0.329;
8; 54; 38.782; 0.020; 1.404; 2.510; 2.506; 0.327;
8; 54; 38.832; 0.020; 1.394; 2.511; 2.505; 0.322;
8; 54; 38.882; 0.020; 1.384; 2.509; 2.505; 0.328;
8; 54; 38.932; 0.020; 1.387; 2.510; 2.506; 0.332;
8; 54; 38.982; 0.020; 1.394; 2.510; 2.506; 0.330;
8; 54; 39.032; 0.020; 1.404; 2.510; 2.505; 0.329;
8; 54; 39.082; 0.020; 1.398; 2.510; 2.506; 0.327;
8; 54; 39.132; 0.020; 1.385; 2.510; 2.506; 0.325;
8; 54; 39.182; 0.020; 1.386; 2.510; 2.506; 0.335;
8; 54; 39.232; 0.020; 1.390; 2.510; 2.505; 0.326;
8; 54; 39.282; 0.020; 1.402; 2.510; 2.506; 0.332;
8; 54; 39.332; 0.020; 1.402; 2.509; 2.506; 0.330;
8; 54; 39.382; 0.020; 1.391; 2.509; 2.506; 0.325;
8; 54; 39.432; 0.020; 1.385; 2.509; 2.506; 0.330;
8; 54; 39.482; 0.020; 1.387; 2.510; 2.506; 0.333;
8; 54; 39.532; 0.020; 1.393; 2.510; 2.505; 0.334;
8; 54; 39.582; 0.020; 1.405; 2.511; 2.505; 0.329;
8; 54; 39.632; 0.020; 1.400; 2.510; 2.506; 0.333;
8; 54; 39.682; 0.020; 1.387; 2.509; 2.506; 0.327;
8; 54; 39.732; 0.020; 1.385; 2.510; 2.507; 0.337;
8; 54; 39.782; 0.020; 1.389; 2.510; 2.505; 0.332;
8; 54; 39.832; 0.020; 1.397; 2.510; 2.506; 0.331;
8; 54; 39.882; 0.020; 1.404; 2.510; 2.505; 0.331;
8; 54; 39.932; 0.020; 1.399; 2.509; 2.506; 0.335;
8; 54; 39.982; 0.020; 1.386; 2.509; 2.506; 0.329;
8; 54; 40.032; 0.020; 1.386; 2.509; 2.506; 0.336;
8; 54; 40.082; 0.020; 1.393; 2.510; 2.505; 0.335;
8; 54; 40.132; 0.020; 1.404; 2.510; 2.505; 0.333;
8; 54; 40.297;-0.010; 1.391; 2.510; 2.505; 0.333;
8; 54; 40.347;-0.010; 1.400; 2.511; 2.505; 0.336;
8; 54; 40.397;-0.010; 1.401; 2.510; 2.506; 0.334;
8; 54; 40.447;-0.010; 1.390; 2.510; 2.505; 0.336;
8; 54; 40.497;-0.010; 1.385; 2.509; 2.506; 0.336;
8; 54; 40.547;-0.010; 1.388; 2.509; 2.505; 0.338;
8; 54; 40.597;-0.010; 1.396; 2.510; 2.506; 0.336;
8; 54; 40.647;-0.010; 1.404; 2.508; 2.506; 0.334;
8; 54; 40.697;-0.010; 1.398; 2.510; 2.505; 0.336;
8; 54; 40.747;-0.010; 1.386; 2.510; 2.506; 0.332;
8; 54; 40.797;-0.010; 1.386; 2.509; 2.506; 0.342;
8; 54; 40.847;-0.010; 1.390; 2.511; 2.505; 0.335;
8; 54; 40.897;-0.010; 1.402; 2.511; 2.505; 0.338;
8; 54; 40.947;-0.010; 1.400; 2.509; 2.507; 0.340;
8; 54; 40.997;-0.010; 1.388; 2.510; 2.505; 0.337;
8; 54; 41.047;-0.010; 1.386; 2.508; 2.506; 0.342;
8; 54; 41.097;-0.010; 1.391; 2.509; 2.505; 0.336;
8; 54; 41.147;-0.010; 1.402; 2.510; 2.506; 0.338;
8; 54; 41.197;-0.010; 1.399; 2.510; 2.506; 0.341;
8; 54; 41.247;-0.010; 1.386; 2.509; 2.507; 0.335;
8; 54; 41.297;-0.010; 1.386; 2.510; 2.506; 0.342;
8; 54; 41.347;-0.010; 1.392; 2.510; 2.506; 0.339;
8; 54; 41.397;-0.010; 1.404; 2.510; 2.506; 0.340;
8; 54; 41.447;-0.010; 1.399; 2.509; 2.505; 0.339;
8; 54; 41.497;-0.010; 1.388; 2.510; 2.506; 0.340;
8; 54; 41.547;-0.010; 1.385; 2.510; 2.506; 0.343;
8; 54; 41.597;-0.010; 1.389; 2.509; 2.505; 0.341;
8; 54; 41.647;-0.010; 1.398; 2.510; 2.506; 0.338;
8; 54; 41.697;-0.010; 1.403; 2.510; 2.506; 0.340;
8; 54; 41.747;-0.010; 1.398; 2.510; 2.505; 0.342;
8; 54; 41.912; 0.010; 1.386; 2.510; 2.506; 0.346;
8; 54; 41.962; 0.010; 1.391; 2.510; 2.505; 0.339;
8; 54; 42.012; 0.010; 1.402; 2.509; 2.505; 0.344;
8; 54; 42.062; 0.010; 1.402; 2.510; 2.505; 0.342;
8; 54; 42.112; 0.010; 1.392; 2.510; 2.506; 0.346;
8; 54; 42.162; 0.010; 1.385; 2.510; 2.505; 0.340;
8; 54; 42.212; 0.010; 1.387; 2.510; 2.506; 0.343;
8; 54; 42.262; 0.010; 1.396; 2.510; 2.506; 0.345;
8; 54; 42.312; 0.010; 1.404; 2.510; 2.505; 0.341;
8; 54; 42.362; 0.010; 1.396; 2.510; 2.505; 0.347;
8; 54; 42.412; 0.010; 1.385; 2.510; 2.505; 0.343;
8; 54; 42.462; 0.010; 1.387; 2.510; 2.505; 0.344;
8; 54; 42.512; 0.010; 1.393; 2.510; 2.505; 0.347;
8; 54; 42.562; 0.010; 1.405; 2.511; 2.505; 0.344;
8; 54; 42.612; 0.010; 1.399; 2.509; 2.505; 0.346;
8; 54; 42.662; 0.010; 1.387; 2.510; 2.505; 0.345;
8; 54; 42.712; 0.010; 1.386; 2.509; 2.506; 0.349;
8; 54; 42.762; 0.010; 1.390; 2.510; 2.505; 0.343;
8; 54; 42.812; 0.010; 1.403; 2.510; 2.505; 0.347;
8; 54; 42.862; 0.010; 1.400; 2.510; 2.506; 0.346;
8; 54; 42.912; 0.010; 1.388; 2.510; 2.505; 0.345;
8; 54; 42.962; 0.010; 1.386; 2.510; 2.506; 0.349;
8; 54; 43.012; 0.010; 1.392; 2.510; 2.505; 0.345;
8; 54; 43.062; 0.010; 1.403; 2.510; 2.506; 0.348;
8; 54; 43.112; 0.010; 1.399; 2.510; 2.505; 0.348;
8; 54; 43.162; 0.010; 1.388; 2.510; 2.506; 0.351;
8; 54; 43.212; 0.010; 1.385; 2.510; 2.506; 0.345;
8; 54; 43.262; 0.010; 1.387; 2.510; 2.505; 0.347;
8; 54; 43.312; 0.010; 1.393; 2.510; 2.506; 0.349;
8; 54; 43.362; 0.010; 1.404; 2.510; 2.505; 0.350;
8; 54; 43.527; 0.010; 1.401; 2.509; 2.505; 0.349;
8; 54; 43.577; 0.010; 1.391; 2.509; 2.506; 0.351;
8; 54; 43.627; 0.010; 1.385; 2.510; 2.505; 0.347;
8; 54; 43.677; 0.010; 1.385; 2.510; 2.506; 0.354;
8; 54; 43.727; 0.010; 1.389; 2.509; 2.505; 0.350;
8; 54; 43.777; 0.010; 1.398; 2.510; 2.506; 0.350;
8; 54; 43.827; 0.010; 1.404; 2.510; 2.506; 0.351;
8; 54; 43.877; 0.010; 1.400; 2.510; 2.505; 0.352;
8; 54; 43.927; 0.010; 1.387; 2.509; 2.506; 0.354;
8; 54; 43.977; 0.010; 1.385; 2.509; 2.505; 0.350;
8; 54; 44.027; 0.010; 1.387; 2.509; 2.505; 0.348;
8; 54; 44.077; 0.010; 1.393; 2.509; 2.506; 0.354;
8; 54; 44.127; 0.010; 1.402; 2.510; 2.505; 0.353;
8; 54; 44.177; 0.010; 1.403; 2.510; 2.506; 0.354;
8; 54; 44.227; 0.010; 1.399; 2.511; 2.505; 0.353;
8; 54; 44.277; 0.010; 1.388; 2.510; 2.506; 0.357;
8; 54; 44.327; 0.010; 1.386; 2.509; 2.506; 0.352;
8; 54; 44.377; 0.010; 1.387; 2.510; 2.506; 0.351;
8; 54; 44.427; 0.010; 1.392; 2.509; 2.505; 0.354;
8; 54; 44.477; 0.010; 1.400; 2.511; 2.505; 0.355;
8; 54; 44.527; 0.010; 1.404; 2.510; 2.505; 0.354;
8; 54; 44.577; 0.010; 1.401; 2.509; 2.505; 0.354;
8; 54; 44.627; 0.010; 1.391; 2.510; 2.506; 0.353;
8; 54; 44.677; 0.010; 1.386; 2.509; 2.506; 0.358;
8; 54; 44.727; 0.010; 1.385; 2.509; 2.505; 0.356;
8; 54; 44.777; 0.010; 1.388; 2.510; 2.505; 0.356;
8; 54; 44.827; 0.010; 1.394; 2.510; 2.505; 0.355;
8; 54; 44.877; 0.010; 1.404; 2.510; 2.505; 0.358;
8; 54; 44.927; 0.010; 1.403; 2.510; 2.506; 0.356;
8; 54; 44.977; 0.010; 1.398; 2.509; 2.505; 0.358;
8; 54; 45.134;-0.010; 1.403; 2.510; 2.506; 0.357;
8; 54; 45.184;-0.010; 1.400; 2.510; 2.505; 0.359;
8; 54; 45.234;-0.010; 1.389; 2.510; 2.506; 0.357;
8; 54; 45.284;-0.010; 1.385; 2.510; 2.505; 0.356;
8; 54; 45.334;-0.010; 1.386; 2.510; 2.505; 0.361;
8; 54; 45.384;-0.010; 1.388; 2.510; 2.505; 0.356;
8; 54; 45.434;-0.010; 1.391; 2.510; 2.505; 0.362;
8; 54; 45.484;-0.010; 1.398; 2.510; 2.506; 0.360;
8; 54; 45.534;-0.010; 1.404; 2.510; 2.506; 0.358;
8; 54; 45.584;-0.010; 1.403; 2.510; 2.505; 0.361;
8; 54; 45.634;-0.010; 1.396; 2.510; 2.505; 0.360;
8; 54; 45.684;-0.010; 1.385; 2.510; 2.506; 0.359;
8; 54; 45.734;-0.010; 1.386; 2.509; 2.506; 0.359;
8; 54; 45.784;-0.010; 1.388; 2.509; 2.506; 0.360;
8; 54; 45.834;-0.010; 1.394; 2.510; 2.506; 0.360;
8; 54; 45.884;-0.010; 1.405; 2.510; 2.506; 0.363;
8; 54; 45.934;-0.010; 1.402; 2.509; 2.506; 0.361;
8; 54; 45.984;-0.010; 1.393; 2.510; 2.505; 0.359;
8; 54; 46.034;-0.010; 1.386; 2.510; 2.505; 0.359;
8; 54; 46.084;-0.010; 1.387; 2.509; 2.506; 0.365;
8; 54; 46.134;-0.010; 1.389; 2.510; 2.505; 0.362;
8; 54; 46.184;-0.010; 1.398; 2.510; 2.505; 0.363;
8; 54; 46.234;-0.010; 1.403; 2.510; 2.506; 0.361;
8; 54; 46.284;-0.010; 1.400; 2.509; 2.505; 0.362;
8; 54; 46.334;-0.010; 1.391; 2.510; 2.505; 0.362;
8; 54; 46.384;-0.010; 1.385; 2.509; 2.505; 0.364;
8; 54; 46.434;-0.010; 1.386; 2.510; 2.505; 0.368;
8; 54; 46.484;-0.010; 1.391; 2.510; 2.505; 0.362;
8; 54; 46.534;-0.010; 1.402; 2.510; 2.505; 0.364;
8; 54; 46.584;-0.010; 1.403; 2.510; 2.506; 0.364;
8; 54; 46.745; 0.000; 1.385; 2.510; 2.506; 0.365;
8; 54; 46.795; 0.000; 1.387; 2.509; 2.505; 0.369;
8; 54; 46.845; 0.000; 1.391; 2.510; 2.506; 0.364;
8; 54; 46.895; 0.000; 1.399; 2.510; 2.506; 0.365;
8; 54; 46.945; 0.000; 1.404; 2.511; 2.506; 0.366;
8; 54; 46.995; 0.000; 1.398; 2.510; 2.506; 0.367;
8; 54; 47.045; 0.000; 1.387; 2.509; 2.507; 0.367;
8; 54; 47.095; 0.000; 1.385; 2.510; 2.506; 0.368;
8; 54; 47.145; 0.000; 1.387; 2.510; 2.506; 0.367;
8; 54; 47.195; 0.000; 1.391; 2.510; 2.506; 0.367;
8; 54; 47.245; 0.000; 1.401; 2.511; 2.505; 0.367;
8; 54; 47.295; 0.000; 1.403; 2.510; 2.506; 0.368;
8; 54; 47.345; 0.000; 1.400; 2.510; 2.505; 0.368;
8; 54; 47.395; 0.000; 1.391; 2.509; 2.506; 0.368;
8; 54; 47.445; 0.000; 1.385; 2.509; 2.506; 0.369;
8; 54; 47.495; 0.000; 1.386; 2.510; 2.506; 0.372;
8; 54; 47.545; 0.000; 1.391; 2.511; 2.505; 0.368;
8; 54; 47.595; 0.000; 1.399; 2.510; 2.505; 0.369;
8; 54; 47.645; 0.000; 1.403; 2.510; 2.506; 0.370;
8; 54; 47.695; 0.000; 1.400; 2.510; 2.505; 0.370;
8; 54; 47.745; 0.000; 1.391; 2.509; 2.505; 0.369;
8; 54; 47.795; 0.000; 1.386; 2.510; 2.506; 0.371;
8; 54; 47.845; 0.000; 1.388; 2.509; 2.505; 0.370;
8; 54; 47.895; 0.000; 1.393; 2.510; 2.505; 0.372;
8; 54; 47.945; 0.000; 1.404; 2.510; 2.505; 0.372;
8; 54; 47.995; 0.000; 1.400; 2.510; 2.506; 0.370;
8; 54; 48.045; 0.000; 1.388; 2.510; 2.506; 0.369;
8; 54; 48.095; 0.000; 1.385; 2.510; 2.505; 0.372;
8; 54; 48.145; 0.000; 1.386; 2.510; 2.506; 0.373;
8; 54; 48.195; 0.000; 1.392; 2.510; 2.505; 0.370;
8; 54; 48.358; 0.030; 1.386; 2.509; 2.506; 0.372;
8; 54; 48.408; 0.030; 1.388; 2.509; 2.505; 0.373;
8; 54; 48.458; 0.030; 1.395; 2.510; 2.505; 0.373;
8; 54; 48.508; 0.030; 1.405; 2.510; 2.505; 0.374;
8; 54; 48.558; 0.030; 1.400; 2.510; 2.506; 0.374;
8; 54; 48.608; 0.030; 1.391; 2.509; 2.506; 0.372;
8; 54; 48.658; 0.030; 1.385; 2.510; 2.505; 0.372;
8; 54; 48.708; 0.030; 1.387; 2.509; 2.505; 0.376;
8; 54; 48.758; 0.030; 1.390; 2.509; 2.505; 0.375;
8; 54; 48.808; 0.030; 1.400; 2.510; 2.506; 0.375;
8; 54; 48.858; 0.030; 1.402; 2.510; 2.506; 0.375;
8; 54; 48.908; 0.030; 1.393; 2.510; 2.505; 0.375;
8; 54; 48.958; 0.030; 1.384; 2.510; 2.505; 0.373;
8; 54; 49.008; 0.030; 1.387; 2.509; 2.506; 0.378;
8; 54; 49.058; 0.030; 1.392; 2.510; 2.505; 0.376;
8; 54; 49.108; 0.030; 1.403; 2.509; 2.505; 0.377;
8; 54; 49.158; 0.030; 1.401; 2.509; 2.506; 0.377;
8; 54; 49.208; 0.030; 1.389; 2.509; 2.506; 0.377;
8; 54; 49.258; 0.030; 1.386; 2.510; 2.506; 0.375;
8; 54; 49.308; 0.030; 1.388; 2.510; 2.505; 0.378;
8; 54; 49.358; 0.030; 1.396; 2.510; 2.505; 0.379;
8; 54; 49.408; 0.030; 1.404; 2.510; 2.506; 0.377;
8; 54; 49.458; 0.030; 1.400; 2.510; 2.505; 0.378;
8; 54; 49.508; 0.030; 1.389; 2.510; 2.506; 0.377;
8; 54; 49.558; 0.030; 1.385; 2.510; 2.506; 0.378;
8; 54; 49.608; 0.030; 1.387; 2.509; 2.507; 0.378;
8; 54; 49.658; 0.030; 1.392; 2.511; 2.505; 0.379;
8; 54; 49.708; 0.030; 1.404; 2.510; 2.505; 0.380;
8; 54; 49.758; 0.030; 1.400; 2.511; 2.505; 0.380;
8; 54; 49.808; 0.030; 1.390; 2.510; 2.506; 0.378;
8; 54; 49.973; 0.000; 1.394; 2.510; 2.506; 0.381;
8; 54; 50.023; 0.000; 1.404; 2.509; 2.505; 0.382;
8; 54; 50.073; 0.000; 1.401; 2.510; 2.506; 0.381;
8; 54; 50.123; 0.000; 1.389; 2.510; 2.505; 0.380;
8; 54; 50.173; 0.000; 1.385; 2.510; 2.506; 0.382;
8; 54; 50.223; 0.000; 1.388; 2.509; 2.505; 0.381;
8; 54; 50.273; 0.000; 1.395; 2.509; 2.506; 0.382;
8; 54; 50.323; 0.000; 1.404; 2.510; 2.505; 0.382;
8; 54; 50.373; 0.000; 1.398; 2.510; 2.505; 0.382;
8; 54; 50.423; 0.000; 1.387; 2.511; 2.505; 0.384;
8; 54; 50.473; 0.000; 1.386; 2.510; 2.506; 0.380;
8; 54; 50.523; 0.000; 1.388; 2.509; 2.505; 0.383;
8; 54; 50.573; 0.000; 1.398; 2.510; 2.506; 0.384;
8; 54; 50.623; 0.000; 1.403; 2.511; 2.505; 0.382;
8; 54; 50.673; 0.000; 1.399; 2.511; 2.505; 0.384;
8; 54; 50.723; 0.000; 1.389; 2.510; 2.506; 0.383;
8; 54; 50.773; 0.000; 1.386; 2.509; 2.506; 0.385;
8; 54; 50.823; 0.000; 1.388; 2.510; 2.506; 0.384;
8; 54; 50.873; 0.000; 1.398; 2.510; 2.505; 0.385;
8; 54; 50.923; 0.000; 1.403; 2.510; 2.505; 0.385;
8; 54; 50.973; 0.000; 1.394; 2.510; 2.506; 0.386;
8; 54; 51.023; 0.000; 1.384; 2.510; 2.505; 0.382;
8; 54; 51.073; 0.000; 1.386; 2.509; 2.506; 0.387;
8; 54; 51.123; 0.000; 1.392; 2.510; 2.505; 0.384;
8; 54; 51.173; 0.000; 1.403; 2.510; 2.505; 0.386;
8; 54; 51.223; 0.000; 1.400; 2.510; 2.505; 0.386;
8; 54; 51.273; 0.000; 1.389; 2.510; 2.506; 0.387;
8; 54; 51.323; 0.000; 1.386; 2.509; 2.505; 0.385;
8; 54; 51.373; 0.000; 1.390; 2.510; 2.505; 0.388;
8; 54; 51.423; 0.000; 1.402; 2.509; 2.506; 0.387;
8; 54; 51.583; 0.000; 1.386; 2.510; 2.506; 0.387;
8; 54; 51.633; 0.000; 1.392; 2.508; 2.505; 0.388;
8; 54; 51.683; 0.000; 1.404; 2.509; 2.505; 0.389;
8; 54; 51.733; 0.000; 1.399; 2.510; 2.505; 0.389;
8; 54; 51.783; 0.000; 1.388; 2.510; 2.506; 0.390;
8; 54; 51.833; 0.000; 1.386; 2.509; 2.506; 0.387;
8; 54; 51.883; 0.000; 1.391; 2.509; 2.505; 0.390;
8; 54; 51.933; 0.000; 1.402; 2.510; 2.506; 0.389;
8; 54; 51.983; 0.000; 1.400; 2.510; 2.505; 0.389;
8; 54; 52.033; 0.000; 1.387; 2.509; 2.505; 0.392;
8; 54; 52.083; 0.000; 1.386; 2.510; 2.505; 0.387;
8; 54; 52.133; 0.000; 1.391; 2.509; 2.505; 0.391;
8; 54; 52.183; 0.000; 1.402; 2.509; 2.506; 0.390;
8; 54; 52.233; 0.000; 1.398; 2.510; 2.505; 0.391;
8; 54; 52.283; 0.000; 1.385; 2.510; 2.506; 0.390;
8; 54; 52.333; 0.000; 1.388; 2.509; 2.505; 0.392;
8; 54; 52.383; 0.000; 1.399; 2.510; 2.505; 0.392;
8; 54; 52.433; 0.000; 1.403; 2.510; 2.505; 0.391;
