ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura/100;
19; 42; 42.177; 1.270; 3.458; 2.554; 2.508; 0.550;
19; 42; 42.227; 1.270; 3.437; 2.555; 2.509; 0.550;
19; 42; 42.277; 1.270; 3.437; 2.555; 2.510; 0.551;
19; 42; 42.327; 1.270; 3.464; 2.556; 2.508; 0.549;
19; 42; 42.377; 1.270; 3.424; 2.556; 2.509; 0.551;
19; 42; 42.427; 1.270; 3.441; 2.558; 2.509; 0.548;
19; 42; 42.477; 1.270; 3.451; 2.556; 2.509; 0.552;
19; 42; 42.527; 1.270; 3.447; 2.557; 2.510; 0.551;
19; 42; 42.577; 1.270; 3.455; 2.556; 2.510; 0.550;
19; 42; 42.627; 1.270; 3.431; 2.552; 2.511; 0.550;
19; 42; 42.677; 1.270; 3.433; 2.552; 2.510; 0.551;
19; 42; 42.727; 1.270; 3.440; 2.550; 2.510; 0.550;
19; 42; 42.777; 1.270; 3.427; 2.553; 2.510; 0.550;
19; 42; 42.827; 1.270; 3.423; 2.554; 2.509; 0.550;
19; 42; 42.877; 1.270; 3.444; 2.555; 2.509; 0.550;
19; 42; 42.927; 1.270; 3.434; 2.556; 2.510; 0.550;
19; 42; 42.977; 1.270; 3.461; 2.556; 2.509; 0.551;
19; 42; 43.120; 1.260; 3.450; 2.557; 2.509; 0.550;
19; 42; 43.170; 1.260; 3.403; 2.555; 2.509; 0.550;
19; 42; 43.220; 1.260; 3.464; 2.557; 2.510; 0.551;
19; 42; 43.270; 1.260; 3.438; 2.557; 2.510; 0.549;
19; 42; 43.320; 1.260; 3.452; 2.556; 2.510; 0.551;
19; 42; 43.370; 1.260; 3.460; 2.555; 2.510; 0.548;
19; 42; 43.420; 1.260; 3.483; 2.553; 2.511; 0.550;
19; 42; 43.470; 1.260; 3.450; 2.551; 2.511; 0.550;
19; 42; 43.520; 1.260; 3.455; 2.552; 2.510; 0.550;
19; 42; 43.570; 1.260; 3.440; 2.551; 2.510; 0.550;
19; 42; 43.620; 1.260; 3.445; 2.553; 2.509; 0.550;
19; 42; 43.670; 1.260; 3.432; 2.552; 2.509; 0.550;
19; 42; 43.720; 1.260; 3.467; 2.555; 2.509; 0.549;
19; 42; 43.770; 1.260; 3.450; 2.556; 2.509; 0.550;
19; 42; 43.820; 1.260; 3.439; 2.557; 2.509; 0.550;
19; 42; 43.870; 1.260; 3.464; 2.557; 2.509; 0.549;
19; 42; 43.920; 1.260; 3.432; 2.556; 2.509; 0.550;
19; 42; 43.970; 1.260; 3.461; 2.555; 2.511; 0.551;
19; 42; 44.020; 1.260; 3.435; 2.554; 2.510; 0.549;
19; 42; 44.070; 1.260; 3.460; 2.552; 2.511; 0.549;
19; 42; 44.120; 1.260; 3.456; 2.552; 2.511; 0.550;
19; 42; 44.170; 1.260; 3.474; 2.551; 2.509; 0.550;
19; 42; 44.220; 1.260; 3.446; 2.552; 2.509; 0.549;
19; 42; 44.270; 1.260; 3.459; 2.553; 2.509; 0.550;
19; 42; 44.320; 1.260; 3.451; 2.555; 2.508; 0.550;
19; 42; 44.370; 1.260; 3.461; 2.556; 2.509; 0.549;
19; 42; 44.420; 1.260; 3.459; 2.556; 2.510; 0.551;
19; 42; 44.470; 1.260; 3.433; 2.557; 2.509; 0.548;
19; 42; 44.520; 1.260; 3.428; 2.557; 2.509; 0.551;
19; 42; 44.570; 1.260; 3.467; 2.556; 2.510; 0.548;
19; 42; 44.722; 1.290; 3.462; 2.553; 2.509; 0.549;
19; 42; 44.772; 1.290; 3.460; 2.553; 2.508; 0.549;
19; 42; 44.822; 1.290; 3.443; 2.556; 2.509; 0.549;
19; 42; 44.872; 1.290; 3.452; 2.556; 2.509; 0.549;
19; 42; 44.922; 1.290; 3.450; 2.557; 2.508; 0.552;
19; 42; 44.972; 1.290; 3.452; 2.557; 2.509; 0.547;
19; 42; 45.022; 1.290; 3.407; 2.556; 2.510; 0.551;
19; 42; 45.072; 1.290; 3.483; 2.557; 2.510; 0.549;
19; 42; 45.122; 1.290; 3.478; 2.556; 2.510; 0.550;
19; 42; 45.172; 1.290; 3.437; 2.555; 2.510; 0.548;
19; 42; 45.222; 1.290; 3.455; 2.554; 2.510; 0.549;
19; 42; 45.272; 1.290; 3.422; 2.552; 2.510; 0.549;
19; 42; 45.322; 1.290; 3.486; 2.551; 2.510; 0.549;
19; 42; 45.372; 1.290; 3.442; 2.551; 2.510; 0.550;
19; 42; 45.422; 1.290; 3.446; 2.552; 2.509; 0.549;
19; 42; 45.472; 1.290; 3.447; 2.553; 2.508; 0.550;
19; 42; 45.522; 1.290; 3.470; 2.555; 2.509; 0.549;
19; 42; 45.572; 1.290; 3.470; 2.555; 2.509; 0.549;
19; 42; 45.622; 1.290; 3.418; 2.555; 2.509; 0.550;
19; 42; 45.672; 1.290; 3.398; 2.555; 2.509; 0.550;
19; 42; 45.722; 1.290; 3.448; 2.555; 2.509; 0.549;
19; 42; 45.772; 1.290; 3.422; 2.557; 2.508; 0.549;
19; 42; 45.822; 1.290; 3.441; 2.557; 2.508; 0.553;
19; 42; 45.872; 1.290; 3.457; 2.556; 2.510; 0.547;
19; 42; 45.922; 1.290; 3.444; 2.557; 2.509; 0.550;
19; 42; 45.972; 1.290; 3.426; 2.557; 2.510; 0.549;
19; 42; 46.022; 1.290; 3.461; 2.557; 2.510; 0.549;
19; 42; 46.072; 1.290; 3.427; 2.557; 2.509; 0.552;
19; 42; 46.122; 1.290; 3.443; 2.555; 2.510; 0.546;
19; 42; 46.172; 1.290; 3.443; 2.555; 2.510; 0.551;
19; 42; 46.322; 1.260; 3.459; 2.556; 2.509; 0.549;
19; 42; 46.372; 1.260; 3.453; 2.557; 2.508; 0.548;
19; 42; 46.422; 1.260; 3.439; 2.556; 2.510; 0.548;
19; 42; 46.472; 1.260; 3.431; 2.557; 2.509; 0.550;
19; 42; 46.522; 1.260; 3.435; 2.556; 2.509; 0.549;
19; 42; 46.572; 1.260; 3.460; 2.555; 2.511; 0.548;
19; 42; 46.622; 1.260; 3.431; 2.554; 2.511; 0.550;
19; 42; 46.672; 1.260; 3.471; 2.552; 2.511; 0.549;
19; 42; 46.722; 1.260; 3.465; 2.551; 2.510; 0.549;
19; 42; 46.772; 1.260; 3.452; 2.551; 2.510; 0.550;
19; 42; 46.822; 1.260; 3.456; 2.552; 2.509; 0.549;
19; 42; 46.872; 1.260; 3.497; 2.553; 2.509; 0.550;
19; 42; 46.922; 1.260; 3.443; 2.554; 2.509; 0.549;
19; 42; 46.972; 1.260; 3.450; 2.556; 2.509; 0.550;
19; 42; 47.022; 1.260; 3.427; 2.557; 2.509; 0.549;
19; 42; 47.072; 1.260; 3.431; 2.556; 2.509; 0.549;
19; 42; 47.122; 1.260; 3.464; 2.557; 2.509; 0.550;
19; 42; 47.172; 1.260; 3.422; 2.556; 2.510; 0.551;
19; 42; 47.222; 1.260; 3.449; 2.555; 2.509; 0.549;
19; 42; 47.272; 1.260; 3.442; 2.554; 2.510; 0.550;
19; 42; 47.322; 1.260; 3.477; 2.554; 2.511; 0.549;
19; 42; 47.372; 1.260; 3.504; 2.551; 2.511; 0.551;
19; 42; 47.422; 1.260; 3.432; 2.552; 2.510; 0.549;
19; 42; 47.472; 1.260; 3.452; 2.551; 2.511; 0.551;
19; 42; 47.522; 1.260; 3.482; 2.552; 2.510; 0.551;
19; 42; 47.572; 1.260; 3.476; 2.552; 2.509; 0.550;
19; 42; 47.622; 1.260; 3.461; 2.554; 2.509; 0.551;
19; 42; 47.672; 1.260; 3.457; 2.556; 2.508; 0.550;
19; 42; 47.722; 1.260; 3.454; 2.556; 2.508; 0.551;
19; 42; 47.772; 1.260; 3.453; 2.556; 2.509; 0.550;
19; 42; 47.921; 1.290; 3.483; 2.553; 2.510; 0.552;
19; 42; 47.971; 1.290; 3.426; 2.552; 2.509; 0.550;
19; 42; 48.021; 1.290; 3.442; 2.552; 2.511; 0.554;
19; 42; 48.071; 1.290; 3.454; 2.551; 2.510; 0.550;
19; 42; 48.121; 1.290; 3.425; 2.552; 2.510; 0.552;
19; 42; 48.171; 1.290; 3.396; 2.552; 2.509; 0.552;
19; 42; 48.221; 1.290; 3.468; 2.552; 2.509; 0.552;
19; 42; 48.271; 1.290; 3.424; 2.554; 2.509; 0.552;
19; 42; 48.321; 1.290; 3.453; 2.554; 2.508; 0.553;
19; 42; 48.371; 1.290; 3.486; 2.555; 2.509; 0.552;
19; 42; 48.421; 1.290; 3.472; 2.557; 2.509; 0.552;
19; 42; 48.471; 1.290; 3.481; 2.556; 2.508; 0.554;
19; 42; 48.521; 1.290; 3.447; 2.555; 2.509; 0.554;
19; 42; 48.571; 1.290; 3.486; 2.556; 2.509; 0.553;
19; 42; 48.621; 1.290; 3.434; 2.555; 2.509; 0.552;
19; 42; 48.671; 1.290; 3.437; 2.558; 2.509; 0.557;
19; 42; 48.721; 1.290; 3.476; 2.556; 2.510; 0.555;
19; 42; 48.771; 1.290; 3.431; 2.555; 2.509; 0.551;
19; 42; 48.821; 1.290; 3.446; 2.557; 2.509; 0.555;
19; 42; 48.871; 1.290; 3.479; 2.556; 2.510; 0.554;
19; 42; 48.921; 1.290; 3.460; 2.557; 2.510; 0.555;
19; 42; 48.971; 1.290; 3.432; 2.554; 2.510; 0.552;
19; 42; 49.021; 1.290; 3.434; 2.553; 2.511; 0.555;
19; 42; 49.071; 1.290; 3.462; 2.553; 2.511; 0.555;
19; 42; 49.121; 1.290; 3.470; 2.551; 2.510; 0.555;
19; 42; 49.171; 1.290; 3.449; 2.551; 2.511; 0.555;
19; 42; 49.221; 1.290; 3.496; 2.551; 2.510; 0.555;
19; 42; 49.271; 1.290; 3.473; 2.551; 2.510; 0.555;
19; 42; 49.321; 1.290; 3.479; 2.551; 2.509; 0.555;
19; 42; 49.371; 1.290; 3.462; 2.552; 2.509; 0.556;
19; 42; 49.520; 1.280; 3.423; 2.551; 2.510; 0.556;
19; 42; 49.570; 1.280; 3.455; 2.551; 2.509; 0.557;
19; 42; 49.620; 1.280; 3.458; 2.551; 2.510; 0.556;
19; 42; 49.670; 1.280; 3.422; 2.552; 2.510; 0.556;
19; 42; 49.720; 1.280; 3.455; 2.552; 2.509; 0.556;
19; 42; 49.770; 1.280; 3.490; 2.554; 2.509; 0.557;
19; 42; 49.820; 1.280; 3.447; 2.553; 2.509; 0.557;
19; 42; 49.870; 1.280; 3.397; 2.552; 2.509; 0.557;
19; 42; 49.920; 1.280; 3.392; 2.552; 2.509; 0.557;
19; 42; 49.970; 1.280; 3.386; 2.553; 2.509; 0.557;
19; 42; 50.020; 1.280; 3.445; 2.552; 2.509; 0.558;
19; 42; 50.070; 1.280; 3.464; 2.553; 2.509; 0.558;
19; 42; 50.120; 1.280; 3.474; 2.554; 2.509; 0.558;
19; 42; 50.170; 1.280; 3.422; 2.555; 2.509; 0.558;
19; 42; 50.220; 1.280; 3.442; 2.555; 2.509; 0.558;
19; 42; 50.270; 1.280; 3.436; 2.557; 2.509; 0.559;
19; 42; 50.320; 1.280; 3.455; 2.556; 2.509; 0.558;
19; 42; 50.370; 1.280; 3.453; 2.556; 2.509; 0.559;
19; 42; 50.420; 1.280; 3.480; 2.557; 2.509; 0.558;
19; 42; 50.470; 1.280; 3.437; 2.555; 2.510; 0.557;
19; 42; 50.520; 1.280; 3.451; 2.554; 2.511; 0.560;
19; 42; 50.570; 1.280; 3.462; 2.554; 2.510; 0.559;
19; 42; 50.620; 1.280; 3.440; 2.552; 2.510; 0.560;
19; 42; 50.670; 1.280; 3.450; 2.552; 2.511; 0.559;
19; 42; 50.720; 1.280; 3.483; 2.551; 2.510; 0.559;
19; 42; 50.770; 1.280; 3.455; 2.551; 2.511; 0.559;
19; 42; 50.820; 1.280; 3.468; 2.551; 2.510; 0.559;
19; 42; 50.870; 1.280; 3.430; 2.552; 2.510; 0.559;
19; 42; 50.920; 1.280; 3.459; 2.553; 2.508; 0.559;
19; 42; 50.970; 1.280; 3.446; 2.555; 2.508; 0.559;
19; 42; 51.127; 1.280; 3.463; 2.556; 2.509; 0.560;
19; 42; 51.177; 1.280; 3.427; 2.555; 2.508; 0.560;
19; 42; 51.227; 1.280; 3.431; 2.557; 2.509; 0.560;
19; 42; 51.277; 1.280; 3.460; 2.557; 2.509; 0.559;
19; 42; 51.327; 1.280; 3.414; 2.556; 2.510; 0.562;
19; 42; 51.377; 1.280; 3.458; 2.556; 2.510; 0.560;
19; 42; 51.427; 1.280; 3.451; 2.556; 2.510; 0.560;
19; 42; 51.477; 1.280; 3.456; 2.557; 2.510; 0.561;
19; 42; 51.527; 1.280; 3.432; 2.556; 2.509; 0.561;
19; 42; 51.577; 1.280; 3.457; 2.554; 2.510; 0.560;
19; 42; 51.627; 1.280; 3.442; 2.554; 2.510; 0.560;
19; 42; 51.677; 1.280; 3.441; 2.554; 2.511; 0.560;
19; 42; 51.727; 1.280; 3.432; 2.552; 2.510; 0.560;
19; 42; 51.777; 1.280; 3.424; 2.552; 2.510; 0.560;
19; 42; 51.827; 1.280; 3.437; 2.550; 2.511; 0.560;
19; 42; 51.877; 1.280; 3.459; 2.551; 2.509; 0.561;
19; 42; 51.927; 1.280; 3.465; 2.553; 2.509; 0.561;
19; 42; 51.977; 1.280; 3.448; 2.553; 2.509; 0.560;
19; 42; 52.027; 1.280; 3.436; 2.554; 2.508; 0.561;
19; 42; 52.077; 1.280; 3.416; 2.555; 2.509; 0.561;
19; 42; 52.127; 1.280; 3.452; 2.556; 2.509; 0.560;
19; 42; 52.177; 1.280; 3.450; 2.556; 2.509; 0.562;
19; 42; 52.227; 1.280; 3.451; 2.558; 2.509; 0.556;
19; 42; 52.277; 1.280; 3.438; 2.557; 2.510; 0.564;
19; 42; 52.327; 1.280; 3.403; 2.557; 2.509; 0.560;
19; 42; 52.377; 1.280; 3.437; 2.556; 2.509; 0.561;
19; 42; 52.427; 1.280; 3.444; 2.556; 2.510; 0.561;
19; 42; 52.477; 1.280; 3.469; 2.555; 2.510; 0.560;
19; 42; 52.527; 1.280; 3.466; 2.555; 2.510; 0.561;
19; 42; 52.577; 1.280; 3.473; 2.553; 2.510; 0.561;
19; 42; 52.735; 1.260; 3.450; 2.553; 2.509; 0.561;
19; 42; 52.785; 1.260; 3.450; 2.553; 2.508; 0.561;
19; 42; 52.835; 1.260; 3.417; 2.555; 2.508; 0.561;
19; 42; 52.885; 1.260; 3.448; 2.555; 2.509; 0.561;
19; 42; 52.935; 1.260; 3.461; 2.556; 2.509; 0.561;
19; 42; 52.985; 1.260; 3.424; 2.556; 2.509; 0.560;
19; 42; 53.035; 1.260; 3.485; 2.556; 2.509; 0.563;
19; 42; 53.085; 1.260; 3.463; 2.556; 2.509; 0.562;
19; 42; 53.135; 1.260; 3.435; 2.556; 2.509; 0.557;
19; 42; 53.185; 1.260; 3.417; 2.558; 2.509; 0.567;
19; 42; 53.235; 1.260; 3.446; 2.556; 2.509; 0.562;
19; 42; 53.285; 1.260; 3.450; 2.556; 2.509; 0.562;
19; 42; 53.335; 1.260; 3.453; 2.556; 2.510; 0.562;
19; 42; 53.385; 1.260; 3.445; 2.556; 2.510; 0.562;
19; 42; 53.435; 1.260; 3.461; 2.555; 2.510; 0.560;
19; 42; 53.485; 1.260; 3.459; 2.554; 2.510; 0.561;
19; 42; 53.535; 1.260; 3.493; 2.553; 2.511; 0.562;
19; 42; 53.585; 1.260; 3.461; 2.551; 2.510; 0.561;
19; 42; 53.635; 1.260; 3.451; 2.553; 2.510; 0.561;
19; 42; 53.685; 1.260; 3.499; 2.552; 2.511; 0.561;
19; 42; 53.735; 1.260; 3.457; 2.551; 2.510; 0.561;
19; 42; 53.785; 1.260; 3.458; 2.551; 2.510; 0.562;
19; 42; 53.835; 1.260; 3.462; 2.550; 2.510; 0.561;
19; 42; 53.885; 1.260; 3.425; 2.552; 2.509; 0.561;
19; 42; 53.935; 1.260; 3.464; 2.552; 2.509; 0.561;
19; 42; 53.985; 1.260; 3.417; 2.552; 2.509; 0.562;
19; 42; 54.035; 1.260; 3.415; 2.552; 2.508; 0.561;
19; 42; 54.085; 1.260; 3.453; 2.554; 2.508; 0.562;
19; 42; 54.135; 1.260; 3.422; 2.555; 2.508; 0.561;
19; 42; 54.185; 1.260; 3.430; 2.555; 2.509; 0.561;
19; 42; 54.329; 1.280; 3.465; 2.557; 2.509; 0.561;
19; 42; 54.379; 1.280; 3.460; 2.557; 2.510; 0.561;
19; 42; 54.429; 1.280; 3.456; 2.556; 2.510; 0.562;
19; 42; 54.479; 1.280; 3.462; 2.555; 2.511; 0.559;
19; 42; 54.529; 1.280; 3.454; 2.555; 2.510; 0.562;
19; 42; 54.579; 1.280; 3.448; 2.553; 2.510; 0.561;
19; 42; 54.629; 1.280; 3.446; 2.552; 2.511; 0.561;
19; 42; 54.679; 1.280; 3.478; 2.552; 2.510; 0.561;
19; 42; 54.729; 1.280; 3.458; 2.551; 2.511; 0.561;
19; 42; 54.779; 1.280; 3.478; 2.551; 2.510; 0.561;
19; 42; 54.829; 1.280; 3.455; 2.552; 2.509; 0.561;
19; 42; 54.879; 1.280; 3.438; 2.554; 2.509; 0.561;
19; 42; 54.929; 1.280; 3.458; 2.554; 2.508; 0.561;
19; 42; 54.979; 1.280; 3.413; 2.555; 2.509; 0.561;
19; 42; 55.029; 1.280; 3.447; 2.556; 2.508; 0.560;
19; 42; 55.079; 1.280; 3.443; 2.556; 2.509; 0.562;
19; 42; 55.129; 1.280; 3.453; 2.557; 2.509; 0.563;
19; 42; 55.179; 1.280; 3.420; 2.557; 2.509; 0.560;
19; 42; 55.229; 1.280; 3.446; 2.557; 2.509; 0.558;
19; 42; 55.279; 1.280; 3.424; 2.557; 2.510; 0.565;
19; 42; 55.329; 1.280; 3.416; 2.557; 2.510; 0.561;
19; 42; 55.379; 1.280; 3.455; 2.557; 2.510; 0.560;
19; 42; 55.429; 1.280; 3.414; 2.555; 2.510; 0.562;
19; 42; 55.479; 1.280; 3.399; 2.555; 2.511; 0.562;
19; 42; 55.529; 1.280; 3.399; 2.555; 2.510; 0.560;
19; 42; 55.579; 1.280; 3.495; 2.556; 2.511; 0.561;
19; 42; 55.629; 1.280; 3.435; 2.553; 2.510; 0.561;
19; 42; 55.679; 1.280; 3.426; 2.552; 2.511; 0.562;
19; 42; 55.729; 1.280; 3.476; 2.551; 2.510; 0.562;
19; 42; 55.779; 1.280; 3.474; 2.550; 2.511; 0.561;
19; 42; 55.924; 1.260; 3.444; 2.557; 2.508; 0.561;
19; 42; 55.974; 1.260; 3.438; 2.556; 2.510; 0.559;
19; 42; 56.024; 1.260; 3.470; 2.557; 2.510; 0.561;
19; 42; 56.074; 1.260; 3.479; 2.557; 2.511; 0.561;
19; 42; 56.124; 1.260; 3.441; 2.556; 2.511; 0.562;
19; 42; 56.174; 1.260; 3.448; 2.554; 2.510; 0.561;
19; 42; 56.224; 1.260; 3.441; 2.552; 2.510; 0.561;
19; 42; 56.274; 1.260; 3.497; 2.551; 2.510; 0.561;
19; 42; 56.324; 1.260; 3.485; 2.552; 2.510; 0.561;
19; 42; 56.374; 1.260; 3.436; 2.553; 2.510; 0.561;
19; 42; 56.424; 1.260; 3.455; 2.553; 2.509; 0.561;
19; 42; 56.474; 1.260; 3.445; 2.554; 2.509; 0.561;
19; 42; 56.524; 1.260; 3.476; 2.556; 2.509; 0.561;
19; 42; 56.574; 1.260; 3.458; 2.557; 2.509; 0.560;
19; 42; 56.624; 1.260; 3.429; 2.557; 2.510; 0.561;
19; 42; 56.674; 1.260; 3.439; 2.557; 2.510; 0.562;
19; 42; 56.724; 1.260; 3.433; 2.554; 2.509; 0.561;
19; 42; 56.774; 1.260; 3.457; 2.553; 2.511; 0.561;
19; 42; 56.824; 1.260; 3.490; 2.552; 2.510; 0.561;
19; 42; 56.874; 1.260; 3.443; 2.551; 2.510; 0.561;
19; 42; 56.924; 1.260; 3.468; 2.552; 2.509; 0.561;
19; 42; 56.974; 1.260; 3.447; 2.553; 2.508; 0.562;
19; 42; 57.024; 1.260; 3.447; 2.554; 2.508; 0.561;
19; 42; 57.074; 1.260; 3.448; 2.555; 2.509; 0.561;
19; 42; 57.124; 1.260; 3.438; 2.556; 2.509; 0.561;
19; 42; 57.174; 1.260; 3.445; 2.558; 2.509; 0.560;
19; 42; 57.224; 1.260; 3.453; 2.556; 2.509; 0.562;
19; 42; 57.274; 1.260; 3.417; 2.555; 2.510; 0.562;
19; 42; 57.324; 1.260; 3.452; 2.555; 2.510; 0.560;
19; 42; 57.374; 1.260; 3.454; 2.553; 2.511; 0.561;
19; 42; 57.512; 1.260; 3.480; 2.552; 2.511; 0.561;
19; 42; 57.562; 1.260; 3.439; 2.552; 2.510; 0.561;
19; 42; 57.612; 1.260; 3.439; 2.552; 2.510; 0.561;
19; 42; 57.662; 1.260; 3.481; 2.553; 2.509; 0.560;
19; 42; 57.712; 1.260; 3.452; 2.554; 2.509; 0.561;
19; 42; 57.762; 1.260; 3.436; 2.555; 2.509; 0.561;
19; 42; 57.812; 1.260; 3.475; 2.556; 2.509; 0.561;
19; 42; 57.862; 1.260; 3.403; 2.556; 2.509; 0.561;
19; 42; 57.912; 1.260; 3.444; 2.556; 2.510; 0.561;
19; 42; 57.962; 1.260; 3.445; 2.556; 2.510; 0.561;
19; 42; 58.012; 1.260; 3.474; 2.553; 2.511; 0.561;
19; 42; 58.062; 1.260; 3.455; 2.551; 2.510; 0.560;
19; 42; 58.112; 1.260; 3.432; 2.551; 2.510; 0.561;
19; 42; 58.162; 1.260; 3.439; 2.553; 2.509; 0.561;
19; 42; 58.212; 1.260; 3.465; 2.555; 2.508; 0.561;
19; 42; 58.262; 1.260; 3.450; 2.555; 2.510; 0.561;
19; 42; 58.312; 1.260; 3.431; 2.556; 2.509; 0.562;
19; 42; 58.362; 1.260; 3.424; 2.557; 2.510; 0.560;
19; 42; 58.412; 1.260; 3.434; 2.556; 2.510; 0.562;
19; 42; 58.462; 1.260; 3.441; 2.555; 2.510; 0.560;
19; 42; 58.512; 1.260; 3.438; 2.553; 2.511; 0.560;
19; 42; 58.562; 1.260; 3.459; 2.552; 2.511; 0.560;
19; 42; 58.612; 1.260; 3.450; 2.550; 2.511; 0.561;
19; 42; 58.662; 1.260; 3.459; 2.551; 2.510; 0.560;
19; 42; 58.712; 1.260; 3.445; 2.553; 2.509; 0.560;
19; 42; 58.762; 1.260; 3.451; 2.554; 2.508; 0.560;
19; 42; 58.812; 1.260; 3.449; 2.555; 2.509; 0.561;
19; 42; 58.862; 1.260; 3.423; 2.557; 2.509; 0.560;
19; 42; 58.912; 1.260; 3.406; 2.556; 2.509; 0.559;
19; 42; 58.962; 1.260; 3.432; 2.556; 2.510; 0.561;
19; 42; 59.110; 1.270; 3.427; 2.554; 2.509; 0.561;
19; 42; 59.160; 1.270; 3.447; 2.553; 2.511; 0.560;
19; 42; 59.210; 1.270; 3.445; 2.551; 2.511; 0.561;
19; 42; 59.260; 1.270; 3.485; 2.553; 2.511; 0.560;
19; 42; 59.310; 1.270; 3.436; 2.555; 2.508; 0.560;
19; 42; 59.360; 1.270; 3.455; 2.554; 2.509; 0.560;
19; 42; 59.410; 1.270; 3.430; 2.556; 2.509; 0.560;
19; 42; 59.460; 1.270; 3.450; 2.557; 2.509; 0.561;
19; 42; 59.510; 1.270; 3.430; 2.556; 2.509; 0.560;
19; 42; 59.560; 1.270; 3.426; 2.555; 2.510; 0.560;
19; 42; 59.610; 1.270; 3.464; 2.554; 2.511; 0.560;
19; 42; 59.660; 1.270; 3.468; 2.552; 2.511; 0.560;
19; 42; 59.710; 1.270; 3.470; 2.551; 2.510; 0.561;
19; 42; 59.760; 1.270; 3.441; 2.555; 2.510; 0.561;
19; 42; 59.810; 1.270; 3.472; 2.554; 2.509; 0.561;
19; 42; 59.860; 1.270; 3.438; 2.557; 2.509; 0.560;
19; 42; 59.910; 1.270; 3.410; 2.557; 2.509; 0.560;
19; 42; 59.960; 1.270; 3.437; 2.557; 2.509; 0.560;
19; 42; 60.010; 1.270; 3.463; 2.556; 2.511; 0.560;
19; 42; 60.060; 1.270; 3.445; 2.554; 2.510; 0.560;
19; 42; 60.110; 1.270; 3.467; 2.551; 2.511; 0.560;
19; 42; 60.160; 1.270; 3.454; 2.551; 2.510; 0.560;
19; 42; 60.210; 1.270; 3.445; 2.553; 2.509; 0.560;
19; 42; 60.260; 1.270; 3.442; 2.554; 2.509; 0.560;
19; 42; 60.310; 1.270; 3.465; 2.555; 2.509; 0.560;
19; 42; 60.360; 1.270; 3.443; 2.557; 2.509; 0.560;
19; 42; 60.410; 1.270; 3.462; 2.558; 2.509; 0.559;
19; 42; 60.460; 1.270; 3.413; 2.557; 2.509; 0.560;
19; 42; 60.510; 1.270; 3.446; 2.556; 2.511; 0.559;
19; 42; 60.560; 1.270; 3.439; 2.553; 2.510; 0.561;
19; 43; 0.707; 1.270; 3.468; 2.552; 2.511; 0.560;
19; 43; 0.757; 1.270; 3.443; 2.552; 2.509; 0.560;
19; 43; 0.807; 1.270; 3.475; 2.552; 2.509; 0.559;
19; 43; 0.857; 1.270; 3.433; 2.553; 2.509; 0.560;
19; 43; 0.907; 1.270; 3.420; 2.555; 2.509; 0.560;
19; 43; 0.957; 1.270; 3.432; 2.556; 2.509; 0.560;
19; 43; 1.007; 1.270; 3.467; 2.558; 2.510; 0.560;
19; 43; 1.057; 1.270; 3.418; 2.555; 2.511; 0.561;
19; 43; 1.107; 1.270; 3.474; 2.553; 2.510; 0.560;
19; 43; 1.157; 1.270; 3.442; 2.551; 2.511; 0.560;
19; 43; 1.207; 1.270; 3.458; 2.553; 2.510; 0.560;
19; 43; 1.257; 1.270; 3.443; 2.554; 2.509; 0.560;
19; 43; 1.307; 1.270; 3.458; 2.556; 2.508; 0.560;
19; 43; 1.357; 1.270; 3.441; 2.557; 2.509; 0.560;
19; 43; 1.407; 1.270; 3.437; 2.557; 2.510; 0.560;
19; 43; 1.457; 1.270; 3.465; 2.556; 2.510; 0.561;
19; 43; 1.507; 1.270; 3.456; 2.555; 2.510; 0.559;
19; 43; 1.557; 1.270; 3.443; 2.552; 2.510; 0.560;
19; 43; 1.607; 1.270; 3.443; 2.552; 2.511; 0.560;
19; 43; 1.657; 1.270; 3.474; 2.553; 2.510; 0.560;
19; 43; 1.707; 1.270; 3.447; 2.553; 2.509; 0.560;
19; 43; 1.757; 1.270; 3.441; 2.554; 2.509; 0.560;
19; 43; 1.807; 1.270; 3.439; 2.555; 2.508; 0.560;
19; 43; 1.857; 1.270; 3.427; 2.557; 2.509; 0.560;
19; 43; 1.907; 1.270; 3.414; 2.557; 2.509; 0.559;
19; 43; 1.957; 1.270; 3.421; 2.556; 2.510; 0.560;
19; 43; 2.007; 1.270; 3.430; 2.556; 2.510; 0.560;
19; 43; 2.057; 1.270; 3.453; 2.554; 2.510; 0.559;
19; 43; 2.107; 1.270; 3.466; 2.552; 2.511; 0.560;
19; 43; 2.157; 1.270; 3.447; 2.551; 2.510; 0.560;
19; 43; 2.302; 1.280; 3.454; 2.556; 2.510; 0.559;
19; 43; 2.352; 1.280; 3.424; 2.553; 2.510; 0.560;
19; 43; 2.402; 1.280; 3.447; 2.551; 2.510; 0.559;
19; 43; 2.452; 1.280; 3.464; 2.553; 2.509; 0.560;
19; 43; 2.502; 1.280; 3.424; 2.555; 2.509; 0.560;
19; 43; 2.552; 1.280; 3.458; 2.555; 2.510; 0.559;
19; 43; 2.602; 1.280; 3.396; 2.557; 2.509; 0.560;
19; 43; 2.652; 1.280; 3.409; 2.557; 2.509; 0.558;
19; 43; 2.702; 1.280; 3.475; 2.557; 2.510; 0.560;
19; 43; 2.752; 1.280; 3.445; 2.556; 2.510; 0.559;
