ore; minuti; secondi; corrente; tensione; lemcurr; lemref; temperatura/100;
16; 21; 39.910;-1.070; 3.628; 2.462; 2.495; 0.307;
16; 21; 39.960;-1.070; 3.628; 2.463; 2.496; 0.306;
16; 21; 40.010;-1.070; 3.628; 2.463; 2.496; 0.326;
16; 21; 40.060;-1.070; 3.629; 2.462; 2.496; 0.307;
16; 21; 40.110;-1.070; 3.628; 2.463; 2.496; 0.313;
16; 21; 40.160;-1.070; 3.629; 2.463; 2.496; 0.320;
16; 21; 40.210;-1.070; 3.628; 2.463; 2.496; 0.307;
16; 21; 40.260;-1.070; 3.628; 2.463; 2.496; 0.314;
16; 21; 40.310;-1.070; 3.629; 2.462; 2.496; 0.319;
16; 21; 40.360;-1.070; 3.629; 2.463; 2.497; 0.301;
16; 21; 40.410;-1.070; 3.629; 2.464; 2.497; 0.320;
16; 21; 40.460;-1.070; 3.629; 2.463; 2.496; 0.320;
16; 21; 40.510;-1.070; 3.629; 2.463; 2.497; 0.303;
16; 21; 40.560;-1.070; 3.629; 2.463; 2.496; 0.320;
16; 21; 40.610;-1.070; 3.629; 2.463; 2.496; 0.319;
16; 21; 40.660;-1.070; 3.629; 2.463; 2.497; 0.301;
16; 21; 40.710;-1.070; 3.629; 2.463; 2.497; 0.324;
16; 21; 40.760;-1.070; 3.629; 2.463; 2.496; 0.310;
16; 21; 40.906;-1.040; 3.629; 2.464; 2.496; 0.307;
16; 21; 40.956;-1.040; 3.629; 2.463; 2.497; 0.313;
16; 21; 41.006;-1.040; 3.629; 2.463; 2.496; 0.320;
16; 21; 41.056;-1.040; 3.629; 2.462; 2.496; 0.306;
16; 21; 41.106;-1.040; 3.630; 2.463; 2.497; 0.315;
16; 21; 41.156;-1.040; 3.629; 2.462; 2.496; 0.320;
16; 21; 41.206;-1.040; 3.629; 2.463; 2.496; 0.304;
16; 21; 41.256;-1.040; 3.629; 2.463; 2.497; 0.317;
16; 21; 41.306;-1.040; 3.630; 2.463; 2.496; 0.319;
16; 21; 41.356;-1.040; 3.629; 2.463; 2.497; 0.301;
16; 21; 41.406;-1.040; 3.629; 2.462; 2.496; 0.321;
16; 21; 41.456;-1.040; 3.629; 2.463; 2.496; 0.318;
16; 21; 41.506;-1.040; 3.630; 2.463; 2.496; 0.301;
16; 21; 41.556;-1.040; 3.629; 2.463; 2.497; 0.319;
16; 21; 41.606;-1.040; 3.629; 2.463; 2.496; 0.320;
16; 21; 41.656;-1.040; 3.630; 2.462; 2.496; 0.306;
16; 21; 41.706;-1.040; 3.629; 2.463; 2.497; 0.314;
16; 21; 41.756;-1.040; 3.628; 2.463; 2.496; 0.321;
16; 21; 41.806;-1.040; 3.629; 2.463; 2.495; 0.307;
16; 21; 41.856;-1.040; 3.629; 2.463; 2.496; 0.314;
16; 21; 41.906;-1.040; 3.629; 2.462; 2.497; 0.320;
16; 21; 41.956;-1.040; 3.630; 2.462; 2.497; 0.307;
16; 21; 42.006;-1.040; 3.629; 2.463; 2.496; 0.314;
16; 21; 42.056;-1.040; 3.629; 2.464; 2.496; 0.320;
16; 21; 42.106;-1.040; 3.629; 2.463; 2.496; 0.306;
16; 21; 42.156;-1.040; 3.629; 2.464; 2.497; 0.313;
16; 21; 42.206;-1.040; 3.630; 2.463; 2.496; 0.321;
16; 21; 42.256;-1.040; 3.629; 2.463; 2.496; 0.306;
16; 21; 42.306;-1.040; 3.630; 2.463; 2.496; 0.314;
16; 21; 42.356;-1.040; 3.630; 2.463; 2.496; 0.320;
16; 21; 42.509;-1.070; 3.630; 2.463; 2.497; 0.306;
16; 21; 42.559;-1.070; 3.629; 2.464; 2.496; 0.314;
16; 21; 42.609;-1.070; 3.630; 2.463; 2.497; 0.320;
16; 21; 42.659;-1.070; 3.630; 2.463; 2.496; 0.306;
16; 21; 42.709;-1.070; 3.630; 2.463; 2.496; 0.312;
16; 21; 42.759;-1.070; 3.629; 2.462; 2.497; 0.320;
16; 21; 42.809;-1.070; 3.630; 2.462; 2.496; 0.307;
16; 21; 42.859;-1.070; 3.630; 2.463; 2.496; 0.314;
16; 21; 42.909;-1.070; 3.630; 2.463; 2.496; 0.319;
16; 21; 42.959;-1.070; 3.628; 2.463; 2.496; 0.302;
16; 21; 43.009;-1.070; 3.629; 2.462; 2.496; 0.320;
16; 21; 43.059;-1.070; 3.630; 2.463; 2.496; 0.319;
16; 21; 43.109;-1.070; 3.629; 2.462; 2.496; 0.302;
16; 21; 43.159;-1.070; 3.629; 2.462; 2.496; 0.326;
16; 21; 43.209;-1.070; 3.630; 2.463; 2.496; 0.315;
16; 21; 43.259;-1.070; 3.629; 2.463; 2.495; 0.299;
16; 21; 43.309;-1.070; 3.629; 2.463; 2.496; 0.326;
16; 21; 43.359;-1.070; 3.629; 2.462; 2.497; 0.314;
16; 21; 43.409;-1.070; 3.629; 2.463; 2.496; 0.301;
16; 21; 43.459;-1.070; 3.630; 2.462; 2.496; 0.326;
16; 21; 43.509;-1.070; 3.629; 2.462; 2.497; 0.314;
16; 21; 43.559;-1.070; 3.630; 2.462; 2.496; 0.300;
16; 21; 43.609;-1.070; 3.630; 2.463; 2.496; 0.325;
16; 21; 43.659;-1.070; 3.629; 2.462; 2.497; 0.313;
16; 21; 43.709;-1.070; 3.629; 2.462; 2.496; 0.304;
16; 21; 43.759;-1.070; 3.630; 2.463; 2.496; 0.326;
16; 21; 43.809;-1.070; 3.630; 2.462; 2.496; 0.307;
16; 21; 43.859;-1.070; 3.630; 2.463; 2.496; 0.306;
16; 21; 43.909;-1.070; 3.630; 2.463; 2.496; 0.327;
16; 21; 43.959;-1.070; 3.630; 2.463; 2.496; 0.310;
16; 21; 44.108;-1.100; 3.630; 2.463; 2.495; 0.306;
16; 21; 44.158;-1.100; 3.629; 2.463; 2.497; 0.312;
16; 21; 44.208;-1.100; 3.629; 2.463; 2.496; 0.320;
16; 21; 44.258;-1.100; 3.629; 2.463; 2.496; 0.307;
16; 21; 44.308;-1.100; 3.629; 2.462; 2.496; 0.313;
16; 21; 44.358;-1.100; 3.630; 2.463; 2.496; 0.321;
16; 21; 44.408;-1.100; 3.630; 2.463; 2.496; 0.307;
16; 21; 44.458;-1.100; 3.629; 2.463; 2.497; 0.313;
16; 21; 44.508;-1.100; 3.630; 2.462; 2.497; 0.318;
16; 21; 44.558;-1.100; 3.629; 2.463; 2.496; 0.302;
16; 21; 44.608;-1.100; 3.630; 2.463; 2.497; 0.319;
16; 21; 44.658;-1.100; 3.630; 2.462; 2.497; 0.320;
16; 21; 44.708;-1.100; 3.630; 2.463; 2.497; 0.301;
16; 21; 44.758;-1.100; 3.630; 2.463; 2.496; 0.324;
16; 21; 44.808;-1.100; 3.630; 2.462; 2.496; 0.309;
16; 21; 44.858;-1.100; 3.631; 2.463; 2.495; 0.303;
16; 21; 44.908;-1.100; 3.630; 2.462; 2.496; 0.325;
16; 21; 44.958;-1.100; 3.630; 2.463; 2.496; 0.307;
16; 21; 45.008;-1.100; 3.629; 2.463; 2.497; 0.311;
16; 21; 45.058;-1.100; 3.630; 2.463; 2.496; 0.320;
16; 21; 45.108;-1.100; 3.630; 2.462; 2.496; 0.307;
16; 21; 45.158;-1.100; 3.630; 2.462; 2.496; 0.312;
16; 21; 45.208;-1.100; 3.630; 2.463; 2.496; 0.319;
16; 21; 45.258;-1.100; 3.630; 2.462; 2.496; 0.301;
16; 21; 45.308;-1.100; 3.630; 2.463; 2.495; 0.321;
16; 21; 45.358;-1.100; 3.630; 2.463; 2.496; 0.316;
16; 21; 45.408;-1.100; 3.629; 2.462; 2.496; 0.301;
16; 21; 45.458;-1.100; 3.631; 2.462; 2.496; 0.324;
16; 21; 45.508;-1.100; 3.630; 2.463; 2.496; 0.308;
16; 21; 45.558;-1.100; 3.630; 2.463; 2.496; 0.311;
16; 21; 45.706;-1.100; 3.630; 2.463; 2.496; 0.307;
16; 21; 45.756;-1.100; 3.630; 2.463; 2.496; 0.312;
16; 21; 45.806;-1.100; 3.630; 2.463; 2.496; 0.320;
16; 21; 45.856;-1.100; 3.630; 2.462; 2.496; 0.305;
16; 21; 45.906;-1.100; 3.630; 2.463; 2.496; 0.315;
16; 21; 45.956;-1.100; 3.630; 2.462; 2.496; 0.319;
16; 21; 46.006;-1.100; 3.631; 2.462; 2.496; 0.300;
16; 21; 46.056;-1.100; 3.631; 2.462; 2.496; 0.321;
16; 21; 46.106;-1.100; 3.630; 2.463; 2.496; 0.316;
16; 21; 46.156;-1.100; 3.630; 2.462; 2.496; 0.299;
16; 21; 46.206;-1.100; 3.631; 2.463; 2.496; 0.324;
16; 21; 46.256;-1.100; 3.630; 2.463; 2.497; 0.311;
16; 21; 46.306;-1.100; 3.631; 2.463; 2.496; 0.304;
16; 21; 46.356;-1.100; 3.630; 2.463; 2.496; 0.326;
16; 21; 46.406;-1.100; 3.631; 2.462; 2.497; 0.308;
16; 21; 46.456;-1.100; 3.631; 2.462; 2.496; 0.312;
16; 21; 46.506;-1.100; 3.631; 2.463; 2.496; 0.320;
16; 21; 46.556;-1.100; 3.630; 2.463; 2.496; 0.307;
16; 21; 46.606;-1.100; 3.632; 2.463; 2.496; 0.314;
16; 21; 46.656;-1.100; 3.630; 2.463; 2.497; 0.319;
16; 21; 46.706;-1.100; 3.631; 2.463; 2.496; 0.302;
16; 21; 46.756;-1.100; 3.630; 2.463; 2.496; 0.316;
16; 21; 46.806;-1.100; 3.630; 2.463; 2.497; 0.318;
16; 21; 46.856;-1.100; 3.631; 2.462; 2.496; 0.302;
16; 21; 46.906;-1.100; 3.631; 2.463; 2.496; 0.324;
16; 21; 46.956;-1.100; 3.630; 2.462; 2.497; 0.308;
16; 21; 47.006;-1.100; 3.631; 2.463; 2.497; 0.311;
16; 21; 47.056;-1.100; 3.631; 2.464; 2.497; 0.321;
16; 21; 47.106;-1.100; 3.630; 2.462; 2.497; 0.306;
16; 21; 47.156;-1.100; 3.630; 2.463; 2.496; 0.313;
16; 21; 47.312;-1.090; 3.631; 2.462; 2.496; 0.303;
16; 21; 47.362;-1.090; 3.630; 2.464; 2.496; 0.321;
16; 21; 47.412;-1.090; 3.631; 2.463; 2.496; 0.316;
16; 21; 47.462;-1.090; 3.631; 2.464; 2.496; 0.302;
16; 21; 47.512;-1.090; 3.631; 2.463; 2.496; 0.325;
16; 21; 47.562;-1.090; 3.632; 2.463; 2.497; 0.308;
16; 21; 47.612;-1.090; 3.630; 2.463; 2.496; 0.311;
16; 21; 47.662;-1.090; 3.631; 2.463; 2.496; 0.320;
16; 21; 47.712;-1.090; 3.631; 2.463; 2.496; 0.303;
16; 21; 47.762;-1.090; 3.632; 2.463; 2.497; 0.319;
16; 21; 47.812;-1.090; 3.631; 2.463; 2.496; 0.317;
16; 21; 47.862;-1.090; 3.631; 2.463; 2.496; 0.301;
16; 21; 47.912;-1.090; 3.631; 2.463; 2.497; 0.325;
16; 21; 47.962;-1.090; 3.632; 2.462; 2.496; 0.311;
16; 21; 48.012;-1.090; 3.631; 2.463; 2.496; 0.303;
16; 21; 48.062;-1.090; 3.631; 2.462; 2.496; 0.326;
16; 21; 48.112;-1.090; 3.631; 2.462; 2.496; 0.308;
16; 21; 48.162;-1.090; 3.631; 2.462; 2.496; 0.307;
16; 21; 48.212;-1.090; 3.631; 2.463; 2.496; 0.324;
16; 21; 48.262;-1.090; 3.631; 2.463; 2.497; 0.306;
16; 21; 48.312;-1.090; 3.631; 2.463; 2.497; 0.309;
16; 21; 48.362;-1.090; 3.631; 2.463; 2.496; 0.321;
16; 21; 48.412;-1.090; 3.631; 2.463; 2.496; 0.308;
16; 21; 48.462;-1.090; 3.632; 2.463; 2.497; 0.316;
16; 21; 48.512;-1.090; 3.632; 2.463; 2.497; 0.319;
16; 21; 48.562;-1.090; 3.632; 2.464; 2.497; 0.305;
16; 21; 48.612;-1.090; 3.632; 2.464; 2.497; 0.316;
16; 21; 48.662;-1.090; 3.632; 2.463; 2.496; 0.319;
16; 21; 48.712;-1.090; 3.632; 2.463; 2.497; 0.301;
16; 21; 48.762;-1.090; 3.631; 2.463; 2.496; 0.325;
16; 21; 48.911;-1.060; 3.632; 2.463; 2.496; 0.309;
16; 21; 48.961;-1.060; 3.632; 2.463; 2.497; 0.322;
16; 21; 49.011;-1.060; 3.632; 2.463; 2.496; 0.306;
16; 21; 49.061;-1.060; 3.631; 2.463; 2.496; 0.314;
16; 21; 49.111;-1.060; 3.632; 2.462; 2.496; 0.319;
16; 21; 49.161;-1.060; 3.631; 2.462; 2.496; 0.306;
16; 21; 49.211;-1.060; 3.632; 2.462; 2.496; 0.315;
16; 21; 49.261;-1.060; 3.631; 2.461; 2.496; 0.320;
16; 21; 49.311;-1.060; 3.631; 2.463; 2.496; 0.306;
16; 21; 49.361;-1.060; 3.632; 2.463; 2.496; 0.315;
16; 21; 49.411;-1.060; 3.631; 2.463; 2.497; 0.320;
16; 21; 49.461;-1.060; 3.631; 2.463; 2.496; 0.306;
16; 21; 49.511;-1.060; 3.631; 2.463; 2.496; 0.314;
16; 21; 49.561;-1.060; 3.631; 2.463; 2.496; 0.320;
16; 21; 49.611;-1.060; 3.632; 2.462; 2.496; 0.306;
16; 21; 49.661;-1.060; 3.631; 2.462; 2.497; 0.314;
16; 21; 49.711;-1.060; 3.632; 2.462; 2.496; 0.321;
16; 21; 49.761;-1.060; 3.631; 2.463; 2.497; 0.306;
16; 21; 49.811;-1.060; 3.631; 2.464; 2.496; 0.310;
16; 21; 49.861;-1.060; 3.631; 2.463; 2.496; 0.324;
16; 21; 49.911;-1.060; 3.632; 2.463; 2.496; 0.307;
16; 21; 49.961;-1.060; 3.632; 2.462; 2.496; 0.306;
16; 21; 50.011;-1.060; 3.631; 2.464; 2.497; 0.326;
16; 21; 50.061;-1.060; 3.632; 2.463; 2.497; 0.314;
16; 21; 50.111;-1.060; 3.631; 2.462; 2.496; 0.299;
16; 21; 50.161;-1.060; 3.631; 2.463; 2.496; 0.321;
16; 21; 50.211;-1.060; 3.632; 2.463; 2.496; 0.320;
16; 21; 50.261;-1.060; 3.632; 2.462; 2.496; 0.303;
16; 21; 50.311;-1.060; 3.631; 2.464; 2.496; 0.317;
16; 21; 50.361;-1.060; 3.631; 2.463; 2.497; 0.320;
16; 21; 50.508;-1.080; 3.632; 2.462; 2.496; 0.322;
16; 21; 50.558;-1.080; 3.631; 2.463; 2.496; 0.308;
16; 21; 50.608;-1.080; 3.631; 2.463; 2.496; 0.309;
16; 21; 50.658;-1.080; 3.632; 2.462; 2.496; 0.324;
16; 21; 50.708;-1.080; 3.631; 2.463; 2.496; 0.313;
16; 21; 50.758;-1.080; 3.631; 2.463; 2.496; 0.305;
16; 21; 50.808;-1.080; 3.632; 2.463; 2.497; 0.322;
16; 21; 50.858;-1.080; 3.631; 2.463; 2.496; 0.314;
16; 21; 50.908;-1.080; 3.632; 2.463; 2.496; 0.305;
16; 21; 50.958;-1.080; 3.631; 2.463; 2.497; 0.317;
16; 21; 51.008;-1.080; 3.632; 2.463; 2.496; 0.317;
16; 21; 51.058;-1.080; 3.631; 2.462; 2.497; 0.306;
16; 21; 51.108;-1.080; 3.631; 2.464; 2.496; 0.321;
16; 21; 51.158;-1.080; 3.632; 2.463; 2.497; 0.314;
16; 21; 51.208;-1.080; 3.632; 2.463; 2.497; 0.306;
16; 21; 51.258;-1.080; 3.632; 2.463; 2.496; 0.320;
16; 21; 51.308;-1.080; 3.631; 2.463; 2.497; 0.310;
16; 21; 51.358;-1.080; 3.632; 2.463; 2.496; 0.311;
16; 21; 51.408;-1.080; 3.631; 2.462; 2.496; 0.320;
16; 21; 51.458;-1.080; 3.632; 2.463; 2.496; 0.310;
16; 21; 51.508;-1.080; 3.632; 2.462; 2.496; 0.314;
16; 21; 51.558;-1.080; 3.632; 2.463; 2.497; 0.316;
16; 21; 51.608;-1.080; 3.632; 2.462; 2.497; 0.309;
16; 21; 51.658;-1.080; 3.632; 2.463; 2.496; 0.313;
16; 21; 51.708;-1.080; 3.632; 2.462; 2.497; 0.317;
16; 21; 51.758;-1.080; 3.633; 2.463; 2.496; 0.309;
16; 21; 51.808;-1.080; 3.633; 2.463; 2.497; 0.315;
16; 21; 51.858;-1.080; 3.631; 2.462; 2.496; 0.317;
16; 21; 51.908;-1.080; 3.632; 2.463; 2.496; 0.309;
16; 21; 51.958;-1.080; 3.632; 2.463; 2.497; 0.315;
16; 21; 52.110;-1.060; 3.631; 2.462; 2.496; 0.325;
16; 21; 52.160;-1.060; 3.632; 2.463; 2.497; 0.307;
16; 21; 52.210;-1.060; 3.632; 2.463; 2.496; 0.306;
16; 21; 52.260;-1.060; 3.632; 2.463; 2.496; 0.327;
16; 21; 52.310;-1.060; 3.632; 2.462; 2.497; 0.307;
16; 21; 52.360;-1.060; 3.632; 2.464; 2.496; 0.309;
16; 21; 52.410;-1.060; 3.632; 2.464; 2.496; 0.324;
16; 21; 52.460;-1.060; 3.631; 2.463; 2.496; 0.307;
16; 21; 52.510;-1.060; 3.632; 2.463; 2.496; 0.314;
16; 21; 52.560;-1.060; 3.632; 2.463; 2.496; 0.321;
16; 21; 52.610;-1.060; 3.632; 2.462; 2.496; 0.307;
16; 21; 52.660;-1.060; 3.632; 2.463; 2.497; 0.313;
16; 21; 52.710;-1.060; 3.632; 2.464; 2.496; 0.320;
16; 21; 52.760;-1.060; 3.633; 2.462; 2.496; 0.306;
16; 21; 52.810;-1.060; 3.632; 2.463; 2.496; 0.312;
16; 21; 52.860;-1.060; 3.633; 2.462; 2.496; 0.323;
16; 21; 52.910;-1.060; 3.633; 2.462; 2.496; 0.307;
16; 21; 52.960;-1.060; 3.632; 2.462; 2.496; 0.309;
16; 21; 53.010;-1.060; 3.631; 2.463; 2.497; 0.323;
16; 21; 53.060;-1.060; 3.632; 2.462; 2.496; 0.307;
16; 21; 53.110;-1.060; 3.632; 2.462; 2.496; 0.313;
16; 21; 53.160;-1.060; 3.633; 2.463; 2.497; 0.321;
16; 21; 53.210;-1.060; 3.632; 2.463; 2.496; 0.306;
16; 21; 53.260;-1.060; 3.632; 2.462; 2.495; 0.313;
16; 21; 53.310;-1.060; 3.632; 2.463; 2.496; 0.321;
16; 21; 53.360;-1.060; 3.632; 2.463; 2.497; 0.305;
16; 21; 53.410;-1.060; 3.632; 2.464; 2.496; 0.313;
16; 21; 53.460;-1.060; 3.633; 2.462; 2.496; 0.321;
16; 21; 53.510;-1.060; 3.633; 2.463; 2.496; 0.306;
16; 21; 53.560;-1.060; 3.632; 2.463; 2.497; 0.308;
16; 21; 53.716;-1.080; 3.632; 2.463; 2.497; 0.300;
16; 21; 53.766;-1.080; 3.632; 2.462; 2.497; 0.324;
16; 21; 53.816;-1.080; 3.633; 2.463; 2.496; 0.310;
16; 21; 53.866;-1.080; 3.633; 2.463; 2.496; 0.306;
16; 21; 53.916;-1.080; 3.632; 2.462; 2.496; 0.327;
16; 21; 53.966;-1.080; 3.633; 2.462; 2.497; 0.307;
16; 21; 54.016;-1.080; 3.633; 2.462; 2.496; 0.306;
16; 21; 54.066;-1.080; 3.632; 2.462; 2.497; 0.326;
16; 21; 54.116;-1.080; 3.632; 2.462; 2.496; 0.307;
16; 21; 54.166;-1.080; 3.632; 2.463; 2.496; 0.308;
16; 21; 54.216;-1.080; 3.633; 2.463; 2.497; 0.325;
16; 21; 54.266;-1.080; 3.633; 2.463; 2.496; 0.308;
16; 21; 54.316;-1.080; 3.633; 2.462; 2.496; 0.304;
16; 21; 54.366;-1.080; 3.632; 2.463; 2.497; 0.327;
16; 21; 54.416;-1.080; 3.632; 2.462; 2.496; 0.315;
16; 21; 54.466;-1.080; 3.632; 2.463; 2.496; 0.300;
16; 21; 54.516;-1.080; 3.633; 2.462; 2.496; 0.320;
16; 21; 54.566;-1.080; 3.633; 2.463; 2.496; 0.320;
16; 21; 54.616;-1.080; 3.633; 2.462; 2.496; 0.305;
16; 21; 54.666;-1.080; 3.633; 2.462; 2.496; 0.313;
16; 21; 54.716;-1.080; 3.633; 2.462; 2.497; 0.321;
16; 21; 54.766;-1.080; 3.632; 2.462; 2.496; 0.307;
16; 21; 54.816;-1.080; 3.633; 2.463; 2.496; 0.305;
16; 21; 54.866;-1.080; 3.632; 2.463; 2.496; 0.328;
16; 21; 54.916;-1.080; 3.633; 2.463; 2.496; 0.308;
16; 21; 54.966;-1.080; 3.632; 2.462; 2.496; 0.308;
16; 21; 55.016;-1.080; 3.632; 2.463; 2.496; 0.325;
16; 21; 55.066;-1.080; 3.633; 2.461; 2.496; 0.307;
16; 21; 55.116;-1.080; 3.633; 2.461; 2.497; 0.305;
16; 21; 55.166;-1.080; 3.633; 2.462; 2.496; 0.327;
16; 21; 55.320;-1.050; 3.632; 2.462; 2.496; 0.299;
16; 21; 55.370;-1.050; 3.633; 2.462; 2.496; 0.325;
16; 21; 55.420;-1.050; 3.633; 2.462; 2.496; 0.312;
16; 21; 55.470;-1.050; 3.633; 2.462; 2.496; 0.303;
16; 21; 55.520;-1.050; 3.633; 2.462; 2.497; 0.326;
16; 21; 55.570;-1.050; 3.632; 2.463; 2.497; 0.309;
16; 21; 55.620;-1.050; 3.633; 2.464; 2.496; 0.306;
16; 21; 55.670;-1.050; 3.633; 2.463; 2.496; 0.324;
16; 21; 55.720;-1.050; 3.633; 2.463; 2.496; 0.308;
16; 21; 55.770;-1.050; 3.633; 2.462; 2.496; 0.313;
16; 21; 55.820;-1.050; 3.632; 2.463; 2.496; 0.320;
16; 21; 55.870;-1.050; 3.633; 2.463; 2.496; 0.301;
16; 21; 55.920;-1.050; 3.632; 2.463; 2.496; 0.324;
16; 21; 55.970;-1.050; 3.633; 2.463; 2.496; 0.308;
16; 21; 56.020;-1.050; 3.633; 2.463; 2.497; 0.313;
16; 21; 56.070;-1.050; 3.633; 2.463; 2.496; 0.320;
16; 21; 56.120;-1.050; 3.633; 2.461; 2.496; 0.306;
16; 21; 56.170;-1.050; 3.633; 2.462; 2.496; 0.315;
16; 21; 56.220;-1.050; 3.633; 2.463; 2.496; 0.319;
16; 21; 56.270;-1.050; 3.632; 2.463; 2.495; 0.302;
16; 21; 56.320;-1.050; 3.632; 2.463; 2.497; 0.322;
16; 21; 56.370;-1.050; 3.633; 2.462; 2.496; 0.318;
16; 21; 56.420;-1.050; 3.633; 2.462; 2.496; 0.301;
16; 21; 56.470;-1.050; 3.633; 2.463; 2.496; 0.324;
16; 21; 56.520;-1.050; 3.633; 2.463; 2.496; 0.308;
16; 21; 56.570;-1.050; 3.633; 2.463; 2.496; 0.310;
16; 21; 56.620;-1.050; 3.633; 2.462; 2.497; 0.321;
16; 21; 56.670;-1.050; 3.633; 2.463; 2.496; 0.308;
16; 21; 56.720;-1.050; 3.634; 2.462; 2.496; 0.314;
16; 21; 56.770;-1.050; 3.633; 2.463; 2.496; 0.319;
16; 21; 56.922;-1.100; 3.633; 2.462; 2.496; 0.302;
16; 21; 56.972;-1.100; 3.633; 2.462; 2.496; 0.326;
16; 21; 57.022;-1.100; 3.633; 2.462; 2.497; 0.307;
16; 21; 57.072;-1.100; 3.634; 2.463; 2.496; 0.309;
16; 21; 57.122;-1.100; 3.633; 2.462; 2.496; 0.323;
16; 21; 57.172;-1.100; 3.634; 2.462; 2.497; 0.310;
16; 21; 57.222;-1.100; 3.634; 2.463; 2.496; 0.310;
16; 21; 57.272;-1.100; 3.634; 2.462; 2.496; 0.320;
16; 21; 57.322;-1.100; 3.633; 2.462; 2.497; 0.313;
16; 21; 57.372;-1.100; 3.632; 2.463; 2.496; 0.307;
16; 21; 57.422;-1.100; 3.634; 2.462; 2.496; 0.317;
16; 21; 57.472;-1.100; 3.633; 2.461; 2.496; 0.317;
16; 21; 57.522;-1.100; 3.633; 2.463; 2.497; 0.309;
16; 21; 57.572;-1.100; 3.634; 2.461; 2.496; 0.313;
16; 21; 57.622;-1.100; 3.633; 2.462; 2.496; 0.318;
16; 21; 57.672;-1.100; 3.633; 2.462; 2.496; 0.313;
16; 21; 57.722;-1.100; 3.633; 2.463; 2.497; 0.309;
16; 21; 57.772;-1.100; 3.633; 2.463; 2.496; 0.312;
16; 21; 57.822;-1.100; 3.634; 2.461; 2.496; 0.319;
16; 21; 57.872;-1.100; 3.634; 2.461; 2.496; 0.317;
16; 21; 57.922;-1.100; 3.633; 2.463; 2.497; 0.313;
16; 21; 57.972;-1.100; 3.635; 2.462; 2.496; 0.302;
16; 21; 58.022;-1.100; 3.634; 2.465; 2.496; 0.311;
16; 21; 58.072;-1.100; 3.634; 2.464; 2.496; 0.313;
16; 21; 58.122;-1.100; 3.633; 2.463; 2.496; 0.308;
16; 21; 58.172;-1.100; 3.635; 2.463; 2.497; 0.306;
16; 21; 58.222;-1.100; 3.633; 2.463; 2.496; 0.311;
16; 21; 58.272;-1.100; 3.635; 2.461; 2.496; 0.311;
16; 21; 58.322;-1.100; 3.633; 2.463; 2.497; 0.296;
16; 21; 58.372;-1.100; 3.634; 2.463; 2.496; 0.312;
16; 21; 58.521;-1.080; 3.635; 2.463; 2.496; 0.305;
16; 21; 58.571;-1.080; 3.633; 2.463; 2.496; 0.312;
16; 21; 58.621;-1.080; 3.633; 2.463; 2.496; 0.314;
16; 21; 58.671;-1.080; 3.634; 2.464; 2.497; 0.313;
16; 21; 58.721;-1.080; 3.634; 2.463; 2.496; 0.312;
16; 21; 58.771;-1.080; 3.634; 2.464; 2.496; 0.312;
16; 21; 58.821;-1.080; 3.633; 2.463; 2.497; 0.300;
16; 21; 58.871;-1.080; 3.636; 2.462; 2.497; 0.311;
16; 21; 58.921;-1.080; 3.635; 2.462; 2.497; 0.313;
16; 21; 58.971;-1.080; 3.634; 2.463; 2.496; 0.302;
16; 21; 59.021;-1.080; 3.634; 2.463; 2.497; 0.312;
16; 21; 59.071;-1.080; 3.634; 2.463; 2.496; 0.308;
16; 21; 59.121;-1.080; 3.634; 2.462; 2.496; 0.320;
16; 21; 59.171;-1.080; 3.634; 2.461; 2.496; 0.318;
16; 21; 59.221;-1.080; 3.633; 2.462; 2.497; 0.314;
16; 21; 59.271;-1.080; 3.634; 2.464; 2.496; 0.309;
16; 21; 59.321;-1.080; 3.634; 2.461; 2.495; 0.317;
16; 21; 59.371;-1.080; 3.633; 2.462; 2.497; 0.316;
16; 21; 59.421;-1.080; 3.634; 2.463; 2.496; 0.308;
16; 21; 59.471;-1.080; 3.634; 2.462; 2.496; 0.316;
16; 21; 59.521;-1.080; 3.634; 2.462; 2.496; 0.316;
16; 21; 59.571;-1.080; 3.633; 2.463; 2.496; 0.308;
16; 21; 59.621;-1.080; 3.634; 2.463; 2.496; 0.318;
16; 21; 59.671;-1.080; 3.634; 2.461; 2.497; 0.312;
16; 21; 59.721;-1.080; 3.634; 2.463; 2.497; 0.309;
16; 21; 59.771;-1.080; 3.634; 2.462; 2.496; 0.319;
16; 21; 59.821;-1.080; 3.634; 2.463; 2.497; 0.310;
16; 21; 59.871;-1.080; 3.634; 2.462; 2.496; 0.310;
16; 21; 59.921;-1.080; 3.634; 2.462; 2.495; 0.320;
16; 21; 59.971;-1.080; 3.634; 2.462; 2.497; 0.311;
16; 22; 0.121;-1.080; 3.635; 2.463; 2.495; 0.315;
16; 22; 0.171;-1.080; 3.635; 2.462; 2.497; 0.316;
16; 22; 0.221;-1.080; 3.634; 2.462; 2.496; 0.308;
16; 22; 0.271;-1.080; 3.635; 2.462; 2.496; 0.319;
16; 22; 0.321;-1.080; 3.634; 2.461; 2.496; 0.313;
16; 22; 0.371;-1.080; 3.635; 2.463; 2.496; 0.309;
16; 22; 0.421;-1.080; 3.634; 2.462; 2.496; 0.318;
16; 22; 0.471;-1.080; 3.634; 2.462; 2.497; 0.310;
16; 22; 0.521;-1.080; 3.635; 2.463; 2.496; 0.310;
