13; 23; 18.491; 0.025; 0.000; 4.052; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.075; 0.000; 4.041; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.125; 0.000; 4.035; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.175; 0.000; 4.021; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.225; 0.000; 3.996; 1.874; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.275; 0.000; 3.981; 1.874; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.325; 0.000; 3.954; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.375; 0.000; 3.922; 1.873; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.425; 0.000; 3.897; 1.871; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.475; 0.000; 3.854; 1.871; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.525; 0.000; 3.814; 1.872; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.575; 0.000; 3.776; 1.872; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.625; 0.000; 3.721; 1.871; 2.410000e+01; 2.348000e+01
13; 23; 18.491; 0.675; 0.000; 3.686; 1.871; 2.410000e+01; 2.348000e+01
13; 23; 18.855; 0.025; 7.350; 3.655; 1.871; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.075; 7.350; 3.654; 1.871; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.125; 7.350; 3.654; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.175; 7.350; 3.643; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.225; 7.350; 3.644; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.275; 7.350; 3.640; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.325; 7.350; 3.631; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.375; 7.350; 3.633; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.425; 7.350; 3.628; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.475; 7.350; 3.621; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.525; 7.350; 3.624; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.575; 7.350; 3.614; 1.870; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.625; 7.350; 3.612; 1.869; 2.406000e+01; 2.344000e+01
13; 23; 18.855; 0.675; 7.350; 3.613; 1.869; 2.406000e+01; 2.344000e+01
13; 23; 19.844; 0.025;77.110; 3.597; 1.868; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.075;77.110; 3.601; 1.868; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.125;77.110; 3.597; 1.868; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.175;77.110; 3.594; 1.868; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.225;77.110; 3.600; 1.867; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.275;77.110; 3.593; 1.867; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.325;77.110; 3.594; 1.866; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.375;77.110; 3.595; 1.866; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.425;77.110; 3.589; 1.866; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.475;77.110; 3.595; 1.866; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.525;77.110; 3.588; 1.865; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.575;77.110; 3.591; 1.865; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.625;77.110; 3.591; 1.864; 2.403000e+01; 2.340000e+01
13; 23; 19.844; 0.675;77.110; 3.585; 1.864; 2.403000e+01; 2.340000e+01
13; 23; 20.665; 0.025;84.680; 3.589; 1.864; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.075;84.680; 3.584; 1.864; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.125;84.680; 3.583; 1.863; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.175;84.680; 3.587; 1.863; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.225;84.680; 3.580; 1.861; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.275;84.680; 3.583; 1.861; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.325;84.680; 3.584; 1.861; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.375;84.680; 3.578; 1.861; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.425;84.680; 3.584; 1.859; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.475;84.680; 3.581; 1.859; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.525;84.680; 3.577; 1.858; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.575;84.680; 3.584; 1.858; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.625;84.680; 3.577; 1.858; 2.406000e+01; 2.344000e+01
13; 23; 20.665; 0.675;84.680; 3.577; 1.858; 2.406000e+01; 2.344000e+01
13; 23; 21.516; 0.025;85.020; 3.574; 1.855; 2.406000e+01; 2.351000e+01
13; 23; 21.516; 0.075;85.020; 3.579; 1.855; 2.406000e+01; 2.351000e+01
