13; 50; 14.265; 0.970; 0.175; 3.841
13; 50; 14.265; 0.970; 0.225; 3.842
13; 50; 14.265; 0.970; 0.275; 3.842
13; 50; 14.265; 0.970; 0.325; 3.841
13; 50; 14.265; 0.970; 0.375; 3.841
13; 50; 14.265; 0.970; 0.425; 3.841
13; 50; 14.265; 0.970; 0.475; 3.841
13; 50; 14.265; 0.970; 0.525; 3.840
13; 50; 14.265; 0.970; 0.575; 3.841
13; 50; 14.265; 0.970; 0.625; 3.841
13; 50; 14.265; 0.970; 0.675; 3.841
13; 50; 15.066; 0.940; 0.025; 3.841
13; 50; 15.066; 0.940; 0.075; 3.841
13; 50; 15.066; 0.940; 0.125; 3.841
13; 50; 15.066; 0.940; 0.175; 3.841
13; 50; 15.066; 0.940; 0.225; 3.841
13; 50; 15.066; 0.940; 0.275; 3.841
13; 50; 15.066; 0.940; 0.325; 3.840
13; 50; 15.066; 0.940; 0.375; 3.841
13; 50; 15.066; 0.940; 0.425; 3.840
13; 50; 15.066; 0.940; 0.475; 3.840
13; 50; 15.066; 0.940; 0.525; 3.840
13; 50; 15.066; 0.940; 0.575; 3.842
13; 50; 15.066; 0.940; 0.625; 3.841
13; 50; 15.066; 0.940; 0.675; 3.841
13; 50; 15.858; 0.950; 0.025; 3.840
13; 50; 15.858; 0.950; 0.075; 3.841
13; 50; 15.858; 0.950; 0.125; 3.840
13; 50; 15.858; 0.950; 0.175; 3.841
13; 50; 15.858; 0.950; 0.225; 3.841
13; 50; 15.858; 0.950; 0.275; 3.841
13; 50; 15.858; 0.950; 0.325; 3.841
13; 50; 15.858; 0.950; 0.375; 3.840
13; 50; 15.858; 0.950; 0.425; 3.841
13; 50; 15.858; 0.950; 0.475; 3.840
13; 50; 15.858; 0.950; 0.525; 3.841
13; 50; 15.858; 0.950; 0.575; 3.841
13; 50; 15.858; 0.950; 0.625; 3.841
13; 50; 15.858; 0.950; 0.675; 3.841
13; 50; 16.650; 0.980; 0.025; 3.840
13; 50; 16.650; 0.980; 0.075; 3.841
13; 50; 16.650; 0.980; 0.125; 3.840
13; 50; 16.650; 0.980; 0.175; 3.841
13; 50; 16.650; 0.980; 0.225; 3.841
13; 50; 16.650; 0.980; 0.275; 3.841
13; 50; 16.650; 0.980; 0.325; 3.841
13; 50; 16.650; 0.980; 0.375; 3.840
13; 50; 16.650; 0.980; 0.425; 3.841
13; 50; 16.650; 0.980; 0.475; 3.841
13; 50; 16.650; 0.980; 0.525; 3.841
13; 50; 16.650; 0.980; 0.575; 3.841
13; 50; 16.650; 0.980; 0.625; 3.841
13; 50; 16.650; 0.980; 0.675; 3.840
13; 50; 17.443; 0.970; 0.025; 3.840
13; 50; 17.443; 0.970; 0.075; 3.841
13; 50; 17.443; 0.970; 0.125; 3.841
13; 50; 17.443; 0.970; 0.175; 3.841
13; 50; 17.443; 0.970; 0.225; 3.841
13; 50; 17.443; 0.970; 0.275; 3.840
13; 50; 17.443; 0.970; 0.325; 3.841
13; 50; 17.443; 0.970; 0.375; 3.841
13; 50; 17.443; 0.970; 0.425; 3.841
13; 50; 17.443; 0.970; 0.475; 3.840
13; 50; 17.443; 0.970; 0.525; 3.840
13; 50; 17.443; 0.970; 0.575; 3.840
13; 50; 17.443; 0.970; 0.625; 3.841
13; 50; 17.443; 0.970; 0.675; 3.841
13; 50; 18.228; 0.980; 0.025; 3.842
13; 50; 18.228; 0.980; 0.075; 3.840
13; 50; 18.228; 0.980; 0.125; 3.840
13; 50; 18.228; 0.980; 0.175; 3.840
13; 50; 18.228; 0.980; 0.225; 3.841
13; 50; 18.228; 0.980; 0.275; 3.841
13; 50; 18.228; 0.980; 0.325; 3.841
13; 50; 18.228; 0.980; 0.375; 3.840
13; 50; 18.228; 0.980; 0.425; 3.840
13; 50; 18.228; 0.980; 0.475; 3.841
13; 50; 18.228; 0.980; 0.525; 3.841
13; 50; 18.228; 0.980; 0.575; 3.841
13; 50; 18.228; 0.980; 0.625; 3.840
13; 50; 18.228; 0.980; 0.675; 3.841
13; 50; 19.026; 0.940; 0.025; 3.841
13; 50; 19.026; 0.940; 0.075; 3.841
13; 50; 19.026; 0.940; 0.125; 3.841
13; 50; 19.026; 0.940; 0.175; 3.841
13; 50; 19.026; 0.940; 0.225; 3.840
13; 50; 19.026; 0.940; 0.275; 3.840
13; 50; 19.026; 0.940; 0.325; 3.840
13; 50; 19.026; 0.940; 0.375; 3.840
13; 50; 19.026; 0.940; 0.425; 3.841
13; 50; 19.026; 0.940; 0.475; 3.840
13; 50; 19.026; 0.940; 0.525; 3.841
13; 50; 19.026; 0.940; 0.575; 3.840
13; 50; 19.026; 0.940; 0.625; 3.840
13; 50; 19.026; 0.940; 0.675; 3.840
13; 50; 19.828; 0.940; 0.025; 3.840
13; 50; 19.828; 0.940; 0.075; 3.840
13; 50; 19.828; 0.940; 0.125; 3.841
13; 50; 19.828; 0.940; 0.175; 3.840
13; 50; 19.828; 0.940; 0.225; 3.840
13; 50; 19.828; 0.940; 0.275; 3.840
13; 50; 19.828; 0.940; 0.325; 3.841
13; 50; 19.828; 0.940; 0.375; 3.840
13; 50; 19.828; 0.940; 0.425; 3.841
13; 50; 19.828; 0.940; 0.475; 3.840
13; 50; 19.828; 0.940; 0.525; 3.840
13; 50; 19.828; 0.940; 0.575; 3.841
13; 50; 19.828; 0.940; 0.625; 3.840
13; 50; 19.828; 0.940; 0.675; 3.840
13; 50; 20.622; 0.970; 0.025; 3.840
13; 50; 20.622; 0.970; 0.075; 3.841
13; 50; 20.622; 0.970; 0.125; 3.841
13; 50; 20.622; 0.970; 0.175; 3.840
13; 50; 20.622; 0.970; 0.225; 3.840
13; 50; 20.622; 0.970; 0.275; 3.840
13; 50; 20.622; 0.970; 0.325; 3.840
13; 50; 20.622; 0.970; 0.375; 3.841
13; 50; 20.622; 0.970; 0.425; 3.841
13; 50; 20.622; 0.970; 0.475; 3.840
13; 50; 20.622; 0.970; 0.525; 3.840
13; 50; 20.622; 0.970; 0.575; 3.840
13; 50; 20.622; 0.970; 0.625; 3.840
13; 50; 20.622; 0.970; 0.675; 3.840
13; 50; 21.408; 0.950; 0.025; 3.840
13; 50; 21.408; 0.950; 0.075; 3.841
13; 50; 21.408; 0.950; 0.125; 3.840
13; 50; 21.408; 0.950; 0.175; 3.840
13; 50; 21.408; 0.950; 0.225; 3.840
13; 50; 21.408; 0.950; 0.275; 3.839
13; 50; 21.408; 0.950; 0.325; 3.840
13; 50; 21.408; 0.950; 0.375; 3.840
13; 50; 21.408; 0.950; 0.425; 3.840
13; 50; 21.408; 0.950; 0.475; 3.840
13; 50; 21.408; 0.950; 0.525; 3.840
13; 50; 21.408; 0.950; 0.575; 3.840
13; 50; 21.408; 0.950; 0.625; 3.841
13; 50; 21.408; 0.950; 0.675; 3.839
13; 50; 22.196; 0.970; 0.025; 3.840
13; 50; 22.196; 0.970; 0.075; 3.840
13; 50; 22.196; 0.970; 0.125; 3.840
13; 50; 22.196; 0.970; 0.175; 3.840
13; 50; 22.196; 0.970; 0.225; 3.840
13; 50; 22.196; 0.970; 0.275; 3.840
13; 50; 22.196; 0.970; 0.325; 3.840
13; 50; 22.196; 0.970; 0.375; 3.840
13; 50; 22.196; 0.970; 0.425; 3.840
13; 50; 22.196; 0.970; 0.475; 3.840
13; 50; 22.196; 0.970; 0.525; 3.841
13; 50; 22.196; 0.970; 0.575; 3.841
13; 50; 22.196; 0.970; 0.625; 3.839
13; 50; 22.196; 0.970; 0.675; 3.840
13; 50; 22.981; 0.980; 0.025; 3.839
13; 50; 22.981; 0.980; 0.075; 3.840
13; 50; 22.981; 0.980; 0.125; 3.839
13; 50; 22.981; 0.980; 0.175; 3.839
13; 50; 22.981; 0.980; 0.225; 3.840
13; 50; 22.981; 0.980; 0.275; 3.840
13; 50; 22.981; 0.980; 0.325; 3.840
13; 50; 22.981; 0.980; 0.375; 3.840
13; 50; 22.981; 0.980; 0.425; 3.839
13; 50; 22.981; 0.980; 0.475; 3.839
13; 50; 22.981; 0.980; 0.525; 3.840
13; 50; 22.981; 0.980; 0.575; 3.840
13; 50; 22.981; 0.980; 0.625; 3.840
13; 50; 22.981; 0.980; 0.675; 3.840
13; 50; 23.763; 0.970; 0.025; 3.839
13; 50; 23.763; 0.970; 0.075; 3.840
13; 50; 23.763; 0.970; 0.125; 3.840
13; 50; 23.763; 0.970; 0.175; 3.840
13; 50; 23.763; 0.970; 0.225; 3.840
13; 50; 23.763; 0.970; 0.275; 3.840
13; 50; 23.763; 0.970; 0.325; 3.840
13; 50; 23.763; 0.970; 0.375; 3.839
13; 50; 23.763; 0.970; 0.425; 3.839
13; 50; 23.763; 0.970; 0.475; 3.840
13; 50; 23.763; 0.970; 0.525; 3.839
13; 50; 23.763; 0.970; 0.575; 3.840
13; 50; 23.763; 0.970; 0.625; 3.840
13; 50; 23.763; 0.970; 0.675; 3.839
13; 50; 24.557; 0.960; 0.025; 3.840
13; 50; 24.557; 0.960; 0.075; 3.839
13; 50; 24.557; 0.960; 0.125; 3.839
13; 50; 24.557; 0.960; 0.175; 3.839
13; 50; 24.557; 0.960; 0.225; 3.840
13; 50; 24.557; 0.960; 0.275; 3.839
13; 50; 24.557; 0.960; 0.325; 3.839
13; 50; 24.557; 0.960; 0.375; 3.840
13; 50; 24.557; 0.960; 0.425; 3.840
13; 50; 24.557; 0.960; 0.475; 3.839
13; 50; 24.557; 0.960; 0.525; 3.839
13; 50; 24.557; 0.960; 0.575; 3.840
13; 50; 24.557; 0.960; 0.625; 3.840
13; 50; 24.557; 0.960; 0.675; 3.839
13; 50; 25.347; 0.980; 0.025; 3.839
13; 50; 25.347; 0.980; 0.075; 3.839
13; 50; 25.347; 0.980; 0.125; 3.839
13; 50; 25.347; 0.980; 0.175; 3.840
13; 50; 25.347; 0.980; 0.225; 3.840
13; 50; 25.347; 0.980; 0.275; 3.840
13; 50; 25.347; 0.980; 0.325; 3.840
13; 50; 25.347; 0.980; 0.375; 3.840
13; 50; 25.347; 0.980; 0.425; 3.839
13; 50; 25.347; 0.980; 0.475; 3.839
13; 50; 25.347; 0.980; 0.525; 3.839
13; 50; 25.347; 0.980; 0.575; 3.839
13; 50; 25.347; 0.980; 0.625; 3.840
13; 50; 25.347; 0.980; 0.675; 3.839
13; 50; 26.131; 0.970; 0.025; 3.840
13; 50; 26.131; 0.970; 0.075; 3.840
13; 50; 26.131; 0.970; 0.125; 3.840
13; 50; 26.131; 0.970; 0.175; 3.839
13; 50; 26.131; 0.970; 0.225; 3.839
13; 50; 26.131; 0.970; 0.275; 3.838
13; 50; 26.131; 0.970; 0.325; 3.840
13; 50; 26.131; 0.970; 0.375; 3.840
13; 50; 26.131; 0.970; 0.425; 3.840
13; 50; 26.131; 0.970; 0.475; 3.840
13; 50; 26.131; 0.970; 0.525; 3.840
13; 50; 26.131; 0.970; 0.575; 3.839
13; 50; 26.131; 0.970; 0.625; 3.840
13; 50; 26.131; 0.970; 0.675; 3.839
13; 50; 26.922; 0.980; 0.025; 3.840
13; 50; 26.922; 0.980; 0.075; 3.839
13; 50; 26.922; 0.980; 0.125; 3.839
13; 50; 26.922; 0.980; 0.175; 3.839
13; 50; 26.922; 0.980; 0.225; 3.839
13; 50; 26.922; 0.980; 0.275; 3.839
13; 50; 26.922; 0.980; 0.325; 3.840
13; 50; 26.922; 0.980; 0.375; 3.839
13; 50; 26.922; 0.980; 0.425; 3.839
13; 50; 26.922; 0.980; 0.475; 3.839
13; 50; 26.922; 0.980; 0.525; 3.839
13; 50; 26.922; 0.980; 0.575; 3.840
13; 50; 26.922; 0.980; 0.625; 3.839
13; 50; 26.922; 0.980; 0.675; 3.839
13; 50; 27.710; 0.970; 0.025; 3.839
13; 50; 27.710; 0.970; 0.075; 3.839
13; 50; 27.710; 0.970; 0.125; 3.838
13; 50; 27.710; 0.970; 0.175; 3.839
13; 50; 27.710; 0.970; 0.225; 3.839
13; 50; 27.710; 0.970; 0.275; 3.839
13; 50; 27.710; 0.970; 0.325; 3.840
13; 50; 27.710; 0.970; 0.375; 3.839
13; 50; 27.710; 0.970; 0.425; 3.839
13; 50; 27.710; 0.970; 0.475; 3.839
13; 50; 27.710; 0.970; 0.525; 3.839
13; 50; 27.710; 0.970; 0.575; 3.839
13; 50; 27.710; 0.970; 0.625; 3.839
13; 50; 27.710; 0.970; 0.675; 3.840
